,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals Total Length,Intervals Mean Length
165,MK673545.1,MK673545.1,"Porcine epidemic diarrhea virus strain TW/Yunlin550/2018, complete genome",27-Feb-2018,['Taiwan'],28012,Sus scrofa domesticus,544.0,10.074074074074074
166,MK644605.1,MK644605.1,"Porcine epidemic diarrhea virus isolate T10-HB2018, complete genome",02-Feb-2018,['China'],28043,pig,538.0,10.150943396226415
167,MK644604.1,MK644604.1,"Porcine epidemic diarrhea virus isolate N7-GD2017, complete genome",13-Nov-2017,['China'],28046,pig,472.0,10.488888888888889
168,MK644603.1,MK644603.1,"Porcine epidemic diarrhea virus isolate M3-SX2017, complete genome",27-Oct-2017,['China'],28043,pig,498.0,10.16326530612245
169,MK644602.1,MK644602.1,"Porcine epidemic diarrhea virus isolate L6-HB2017, complete genome",20-Oct-2017,['China'],28045,pig,552.0,10.222222222222221
170,MK644601.1,MK644601.1,"Porcine epidemic diarrhea virus isolate G2-HE2017, complete genome",01-Jun-2017,['China'],28040,pig,488.0,10.166666666666666
171,MH726408.1,MH726408.1,"Porcine epidemic diarrhea virus isolate GDS09, complete genome",01-Aug-2014,['China'],28026,Sus scrofa,450.0,10.227272727272727
172,MH726407.1,MH726407.1,"Porcine epidemic diarrhea virus isolate GDS52, complete genome",25-Feb-2017,['China'],28038,Sus scrofa,506.0,10.12
173,MH726406.1,MH726406.1,"Porcine epidemic diarrhea virus isolate GDS49, complete genome",25-Feb-2017,['China'],28038,Sus scrofa,506.0,10.12
174,MH726405.1,MH726405.1,"Porcine epidemic diarrhea virus isolate GDS48, complete genome",06-Dec-2016,['China'],28038,Sus scrofa,512.0,10.24
175,MH726404.1,MH726404.1,"Porcine epidemic diarrhea virus isolate GDS53, complete genome",17-Dec-2017,['China'],28038,Sus scrofa,494.0,10.081632653061224
176,MH726403.1,MH726403.1,"Porcine epidemic diarrhea virus isolate GDS51, complete genome",24-Feb-2017,['China'],28038,Sus scrofa,494.0,10.081632653061224
177,MH726402.1,MH726402.1,"Porcine epidemic diarrhea virus isolate GDS46, complete genome",06-May-2016,['China'],28038,Sus scrofa,494.0,10.081632653061224
178,MH726401.1,MH726401.1,"Porcine epidemic diarrhea virus isolate GDS41, complete genome",27-Nov-2011,['China'],28038,Sus scrofa,424.0,10.095238095238095
179,MH726400.1,MH726400.1,"Porcine epidemic diarrhea virus isolate GDS45, complete genome",26-Apr-2011,['China'],28038,Sus scrofa,412.0,10.048780487804878
180,MH726399.1,MH726399.1,"Porcine epidemic diarrhea virus isolate GDS42, complete genome",25-Sep-2011,['China'],28038,Sus scrofa,442.0,10.045454545454545
181,MH726398.1,MH726398.1,"Porcine epidemic diarrhea virus isolate GDS37, complete genome",25-May-2011,['China'],28038,Sus scrofa,412.0,10.048780487804878
182,MH726397.1,MH726397.1,"Porcine epidemic diarrhea virus isolate GDS38, complete genome",20-Oct-2012,['China'],28038,Sus scrofa,412.0,10.048780487804878
183,MH726396.1,MH726396.1,"Porcine epidemic diarrhea virus isolate GDS35, complete genome",07-Dec-2013,['China'],28038,Sus scrofa,412.0,10.048780487804878
184,MH726395.1,MH726395.1,"Porcine epidemic diarrhea virus isolate GDS32, complete genome",06-Feb-2013,['China'],28038,Sus scrofa,442.0,10.045454545454545
185,MH726394.1,MH726394.1,"Porcine epidemic diarrhea virus isolate GDS31, complete genome",08-Dec-2015,['China'],28038,Sus scrofa,442.0,10.045454545454545
186,MH726393.1,MH726393.1,"Porcine epidemic diarrhea virus isolate GDS14, complete genome",10-Mar-2011,['China'],28038,Sus scrofa,504.0,10.285714285714286
187,MH726392.1,MH726392.1,"Porcine epidemic diarrhea virus isolate GDS44, complete genome",02-Jul-2013,['China'],28038,Sus scrofa,504.0,10.285714285714286
188,MH726391.1,MH726391.1,"Porcine epidemic diarrhea virus isolate GDS15, complete genome",15-Jul-2012,['China'],28038,Sus scrofa,504.0,10.285714285714286
189,MH726390.1,MH726390.1,"Porcine epidemic diarrhea virus isolate GDS40, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,504.0,10.285714285714286
190,MH726389.1,MH726389.1,"Porcine epidemic diarrhea virus isolate GDS39, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,504.0,10.285714285714286
191,MH726388.1,MH726388.1,"Porcine epidemic diarrhea virus isolate GDS36, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,504.0,10.285714285714286
192,MH726387.1,MH726387.1,"Porcine epidemic diarrhea virus isolate GDS12, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,504.0,10.285714285714286
193,MH726386.1,MH726386.1,"Porcine epidemic diarrhea virus isolate GDS16, complete genome",25-May-2011,['China'],28038,Sus scrofa,504.0,10.285714285714286
194,MH726385.1,MH726385.1,"Porcine epidemic diarrhea virus isolate GDS08, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,504.0,10.285714285714286
195,MH726384.1,MH726384.1,"Porcine epidemic diarrhea virus isolate GDS06, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,504.0,10.285714285714286
196,MH726383.1,MH726383.1,"Porcine epidemic diarrhea virus isolate GDS50, complete genome",27-Feb-2017,['China'],28038,Sus scrofa,560.0,10.181818181818182
197,MH726382.1,MH726382.1,"Porcine epidemic diarrhea virus isolate GDS47, complete genome",18-May-2016,['China'],28038,Sus scrofa,454.0,10.55813953488372
198,MH726381.1,MH726381.1,"Porcine epidemic diarrhea virus isolate GDS43, complete genome",06-May-2015,['China'],28038,Sus scrofa,454.0,10.55813953488372
199,MH726380.1,MH726380.1,"Porcine epidemic diarrhea virus isolate GDS27, complete genome",06-Jun-2014,['China'],28038,Sus scrofa,500.0,10.204081632653061
200,MH726379.1,MH726379.1,"Porcine epidemic diarrhea virus isolate GDS33, complete genome",28-Jul-2014,['China'],28038,Sus scrofa,502.0,10.244897959183673
201,MH726378.1,MH726378.1,"Porcine epidemic diarrhea virus isolate GDS34, complete genome",28-Jul-2014,['China'],28038,Sus scrofa,502.0,10.244897959183673
202,MH726377.1,MH726377.1,"Porcine epidemic diarrhea virus isolate GDS29, complete genome",11-Jul-2014,['China'],28038,Sus scrofa,502.0,10.244897959183673
203,MH726376.1,MH726376.1,"Porcine epidemic diarrhea virus isolate GDS18, complete genome",24-Mar-2014,['China'],28038,Sus scrofa,522.0,10.235294117647058
204,MH726375.1,MH726375.1,"Porcine epidemic diarrhea virus isolate GDS19, complete genome",04-Jun-2012,['China'],28038,Sus scrofa,510.0,10.2
205,MH726374.1,MH726374.1,"Porcine epidemic diarrhea virus isolate GDS11, complete genome",07-Jun-2014,['China'],28038,Sus scrofa,524.0,10.27450980392157
206,MH726373.1,MH726373.1,"Porcine epidemic diarrhea virus isolate GDS13, complete genome",15-Jun-2012,['China'],28038,Sus scrofa,498.0,10.16326530612245
207,MH726372.1,MH726372.1,"Porcine epidemic diarrhea virus isolate GDS28, complete genome",13-Dec-2012,['China'],28038,Sus scrofa,504.0,10.285714285714286
208,MH726371.1,MH726371.1,"Porcine epidemic diarrhea virus isolate GDS21, complete genome",09-Jan-2014,['China'],28038,Sus scrofa,504.0,10.285714285714286
209,MH726370.1,MH726370.1,"Porcine epidemic diarrhea virus isolate GDS07, complete genome",12-Mar-2014,['China'],28038,Sus scrofa,518.0,10.156862745098039
210,MH726369.1,MH726369.1,"Porcine epidemic diarrhea virus isolate GDS30, complete genome",21-Aug-2014,['China'],28038,Sus scrofa,540.0,10.18867924528302
211,MH726368.1,MH726368.1,"Porcine epidemic diarrhea virus isolate GDS22, complete genome",23-Sep-2012,['China'],28038,Sus scrofa,538.0,10.150943396226415
212,MH726367.1,MH726367.1,"Porcine epidemic diarrhea virus isolate GDS26, complete genome",17-Sep-2012,['China'],28038,Sus scrofa,538.0,10.150943396226415
213,MH726366.1,MH726366.1,"Porcine epidemic diarrhea virus isolate GDS24, complete genome",04-Jun-2012,['China'],28038,Sus scrofa,568.0,10.142857142857142
214,MH726365.1,MH726365.1,"Porcine epidemic diarrhea virus isolate GDS25, complete genome",15-Jan-2013,['China'],28038,Sus scrofa,538.0,10.150943396226415
215,MH726364.1,MH726364.1,"Porcine epidemic diarrhea virus isolate GDS17, complete genome",13-Dec-2012,['China'],28038,Sus scrofa,538.0,10.150943396226415
216,MH726363.1,MH726363.1,"Porcine epidemic diarrhea virus isolate GDS20, complete genome",22-Jun-2012,['China'],28038,Sus scrofa,514.0,10.07843137254902
217,MH726362.1,MH726362.1,"Porcine epidemic diarrhea virus isolate GDS05, complete genome",08-Feb-2012,['China'],28038,Sus scrofa,538.0,10.150943396226415
218,MK690502.1,MK690502.1,"Porcine epidemic diarrhea virus isolate HM2017, complete genome",Mar-2016,['China: Heilongjiang'],28035,Sus scrofa,552.0,10.222222222222221
219,MK558089.1,MK558089.1,"Porcine epidemic diarrhea virus strain SF4017, complete genome",04-Apr-2017,['Philippines: Cagayan'],28029,Sus scrofa,484.0,10.297872340425531
220,MK409659.1,MK409659.1,"Porcine epidemic diarrhea virus isolate ZJ15XS0101-P120, complete genome",16-Jun-2016,['China'],28060,pig,516.0,10.32
221,MK409658.1,MK409658.1,"Porcine epidemic diarrhea virus isolate ZJ15XS0101-P35, complete genome",23-Feb-2016,['China'],28067,pig,516.0,10.32
222,MK409657.1,MK409657.1,"Porcine epidemic diarrhea virus isolate ZJ15XS0101-P16, complete genome",31-Jan-2016,['China'],28067,pig,516.0,10.32
223,MN037494.1,MN037494.1,"Porcine epidemic diarrhea virus strain WHLL, complete genome",2017-04-18,['China'],28070,porcine,538.0,10.150943396226415
224,MK841495.1,MK841495.1,"Porcine epidemic diarrhea virus isolate PEDV YZ, complete genome",Sep-2016,['China'],28038,porcine,502.0,10.244897959183673
225,MK841494.1,MK841494.1,"Porcine epidemic diarrhea virus isolate PEDV SH, complete genome",Oct-2016,['China'],28002,porcine,502.0,10.244897959183673
226,MK482397.1,MK482397.1,"Porcine epidemic diarrhea virus isolate KNU-1830, complete genome",Nov-2018,['South Korea'],28023,Sus scrofa,534.0,10.075471698113208
227,MK482396.1,MK482396.1,"Porcine epidemic diarrhea virus isolate KNU-1829, complete genome",Nov-2018,['South Korea'],28023,Sus scrofa,534.0,10.075471698113208
228,MK559456.1,MK559456.1,"Porcine epidemic diarrhea virus isolate Aram-P29-CA, complete genome",2018,['South Korea'],28027,pig,544.0,10.074074074074074
229,MK559455.1,MK559455.1,"Porcine epidemic diarrhea virus isolate Aram-P5, complete genome",2014,['South Korea'],28027,pig,544.0,10.074074074074074
230,MK559454.1,MK559454.1,"Porcine epidemic diarrhea virus isolate Aram-feces, complete genome",2014,['South Korea'],28027,pig,544.0,10.074074074074074
231,MH593900.1,MH593900.1,"Porcine epidemic diarrhea virus strain S236, complete genome",20-Mar-2018,['Hungary'],28009,swine,536.0,10.11320754716981
232,MK138353.1,MK138353.1,"Porcine epidemic diarrhea virus strain G2, complete genome",2016,['China'],28030,pig,494.0,10.081632653061224
233,MH891590.1,MH891590.1,"Porcine epidemic diarrhea virus isolate S10, complete genome",06-Feb-2018,['South Korea'],28024,pig,554.0,9.892857142857142
234,MH891589.1,MH891589.1,"Porcine epidemic diarrhea virus isolate S6, complete genome",19-Jan-2018,['South Korea'],28024,pig,510.0,9.807692307692308
235,MH891588.1,MH891588.1,"Porcine epidemic diarrhea virus isolate Y178, complete genome",21-Feb-2017,['South Korea'],28024,pig,546.0,10.11111111111111
236,MH891587.1,MH891587.1,"Porcine epidemic diarrhea virus isolate S100, complete genome",19-Apr-2018,['South Korea'],28024,pig,554.0,9.892857142857142
237,MH891586.1,MH891586.1,"Porcine epidemic diarrhea virus isolate S97, complete genome",18-Apr-2018,['South Korea'],28024,pig,554.0,9.892857142857142
238,MH891585.1,MH891585.1,"Porcine epidemic diarrhea virus isolate S14, complete genome",07-Feb-2018,['South Korea: Seoul'],28027,pig,554.0,9.892857142857142
239,MH891584.1,MH891584.1,"Porcine epidemic diarrhea virus isolate S12, complete genome",06-Feb-2018,['South Korea: Seoul'],28027,pig,510.0,9.807692307692308
240,MH910099.1,MH910099.1,"UNVERIFIED: Porcine epidemic diarrhea virus isolate JS-2013, complete genome",02-Jan-2013,['China'],28035,pig,568.0,10.142857142857142
241,MK140814.1,MK140814.1,"Porcine epidemic diarrhea virus isolate CH/TP-4-4/2018, complete genome",2018,['China'],28036,Tibetan pig,556.0,10.10909090909091
242,MK140813.1,MK140813.1,"Porcine epidemic diarrhea virus isolate CH/TP-4-3/2018, complete genome",2018,['China'],28026,Tibetan pig,556.0,10.10909090909091
243,MK140812.1,MK140812.1,"Porcine epidemic diarrhea virus isolate CH/TP-3-1/2018, complete genome",2018,['China'],28022,Tibetan pig,556.0,10.10909090909091
244,MK140811.1,MK140811.1,"Porcine epidemic diarrhea virus isolate CH/TP-2-2/2018, complete genome",2018,['China'],28024,Tibetan pig,556.0,10.10909090909091
245,MK606369.1,MK606369.1,"Porcine epidemic diarrhea virus isolate CH-HB2-2018, complete genome",06-Aug-2018,['China: Hebei'],28038,Sus_scrofa,560.0,10.181818181818182
246,MK606368.1,MK606368.1,"Porcine epidemic diarrhea virus isolate CH-HB1-2018, complete genome",24-Jun-2018,['China: Hebei'],28038,Sus_scrofa,544.0,10.264150943396226
247,MK138516.1,MK138516.1,"Porcine epidemic diarrhea virus strain V7-HB2018, complete genome",09-Mar-2018,['China'],28034,piglet,556.0,10.10909090909091
248,MK032692.1,MK032692.1,"Porcine epidemic diarrhea virus isolate KNU-1818, complete genome",Apr-2018,['South Korea'],28035,pig,534.0,10.075471698113208
249,MK032691.1,MK032691.1,"Porcine epidemic diarrhea virus isolate KNU-1817, complete genome",Apr-2018,['South Korea'],28038,pig,576.0,10.105263157894736
250,MK032690.1,MK032690.1,"Porcine epidemic diarrhea virus isolate KNU-1816, complete genome",Apr-2018,['South Korea'],28050,pig,544.0,10.074074074074074
251,MK032689.1,MK032689.1,"Porcine epidemic diarrhea virus isolate KNU-1815, complete genome",Mar-2018,['South Korea'],28029,pig,534.0,10.075471698113208
252,MK392335.1,MK392335.1,"Porcine epidemic diarrhea virus isolate LW/L, complete genome",Feb-2010,['China'],28029,pig,504.0,10.285714285714286
253,MH243319.1,MH243319.1,"Porcine epidemic diarrhea virus isolate KNU-1807, complete genome",Mar-2018,['South Korea'],28017,pig,544.0,10.074074074074074
254,MH243318.1,MH243318.1,"Porcine epidemic diarrhea virus isolate KNU-1806, complete genome",Mar-2018,['South Korea'],28038,pig,584.0,10.068965517241379
255,MH243316.1,MH243316.1,"Porcine epidemic diarrhea virus isolate KNU-1804, complete genome",Mar-2018,['South Korea'],28038,pig,584.0,10.068965517241379
256,MA741913.1,MA741913.1,JP 2017511328-A/8: PORCINE EPIDEMIC DIARRHEA VIRUS VACCINE,31-JAN-2019,,28038,,544.0,10.074074074074074
257,MA741912.1,MA741912.1,JP 2017511328-A/7: PORCINE EPIDEMIC DIARRHEA VIRUS VACCINE,31-JAN-2019,,28039,,538.0,10.150943396226415
258,MA741906.1,MA741906.1,JP 2017511328-A/1: PORCINE EPIDEMIC DIARRHEA VIRUS VACCINE,31-JAN-2019,,27995,,538.0,10.150943396226415
259,MK288006.1,MK288006.1,"Porcine epidemic diarrhea virus isolate FJzz1, complete genome",22-May-2011,['China'],28035,,504.0,10.285714285714286
260,MK250953.1,MK250953.1,"Porcine epidemic diarrhea virus strain ZJ/ZX2018-C10, complete genome",Feb-2018,['China'],28035,Sus scrofa,526.0,10.115384615384615
261,MH748550.1,MH748550.1,"Porcine epidemic diarrhea virus strain PEDV JS-A, complete genome",10-Nov-2017,['China'],28045,Sus scrofa,504.0,10.285714285714286
262,MH581489.1,MH581489.1,"Porcine epidemic diarrhea virus isolate CH/HBTS/2017, complete genome",20-Jul-2017,['China'],28066,porcine,538.0,10.150943396226415
263,MH117940.1,MH117940.1,"Porcine epidemic diarrhea virus isolate SDSX16, complete genome",Mar-2016,['China'],28036,Sus scrofa,582.0,10.03448275862069
264,MH056658.1,MH056658.1,"Porcine epidemic diarrhea virus strain JSX2014, complete genome",2014,['China'],28015,porcine,544.0,10.074074074074074
265,MH056657.1,MH056657.1,"Porcine epidemic diarrhea virus strain JSX2014/ATT, complete genome",23-DEC-2018,,28031,,544.0,10.074074074074074
266,MH061343.1,MH061343.1,"Porcine epidemic diarrhea virus strain CH/SCMY/2018, complete genome",29-Jan-2018,"['China:Sichuan,Mianyang']",28026,porcine,550.0,10.185185185185185
267,MH061342.1,MH061342.1,"Porcine epidemic diarrhea virus strain CH/SCZJ/2018, complete genome",06-Feb-2018,"['China:Sichuan,Zhongjiang']",28038,porcine,446.0,10.136363636363637
268,MH061341.1,MH061341.1,"Porcine epidemic diarrhea virus strain CH/SCLS/2018, complete genome",12-Jan-2018,"['China:Sichuan, Leshan']",28035,porcine,524.0,10.076923076923077
269,MH061340.1,MH061340.1,"Porcine epidemic diarrhea virus strain CH/SCZY103/2017, complete genome",01-Dec-2017,"['China:Sichuan,Ziyang']",28038,porcine,508.0,10.16
270,MH061339.1,MH061339.1,"Porcine epidemic diarrhea virus strain CH/SCAZ10/2017, complete genome",27-Nov-2017,"['China:Sichuan, Anzhou']",28035,porcine,512.0,10.24
271,MH061338.1,MH061338.1,"Porcine epidemic diarrhea virus strain CH/SCZY44/2017, complete genome",09-Sep-2017,"['China:Sichuan,Ziyang']",28026,porcine,532.0,10.23076923076923
272,MH061337.1,MH061337.1,"Porcine epidemic diarrhea virus strain CH/SCZG/2017, complete genome",05-Jan-2017,"['China:Sichuan, Zigong']",28035,Porcine,504.0,10.08
273,MH061336.1,MH061336.1,"Porcine epidemic diarrhea virus strain CH/SCGA/2017, complete genome",05-Jan-2017,['China:Sichuan'],28029,porcine,556.0,10.10909090909091
274,MG983755.1,MG983755.1,"Porcine epidemic diarrhea virus strain GDgh, complete genome",24-NOV-2018,,28067,,512.0,10.03921568627451
275,MG546690.1,MG546690.1,"Porcine epidemic diarrhea virus strain CH/BJ11/2016, complete genome",Nov-2016,['China: Beijing'],28035,,522.0,10.235294117647058
276,MG546689.1,MG546689.1,UNVERIFIED: Porcine epidemic diarrhea virus strain CH/HB9/2016 genomic sequence,Sep-2016,['China: Hebei'],28035,,524.0,10.27450980392157
277,MG546688.1,MG546688.1,UNVERIFIED: Porcine epidemic diarrhea virus strain CH/BJ2/2016 genomic sequence,Feb-2016,['China: Beijing'],28038,,534.0,10.26923076923077
278,MG546687.1,MG546687.1,"Porcine epidemic diarrhea virus strain CH/BJ9/2015, complete genome",Sep-2015,['China: Beijing'],28038,,526.0,10.115384615384615
279,MH708895.1,MH708895.1,"Porcine epidemic diarrhea virus isolate FJ2011, complete genome",18-Jan-2011,['China'],28033,piglet,504.0,10.285714285714286
280,LQ905109.1,LQ905109.1,Sequence 1 from Patent EP3380494,11-OCT-2018,,28038,,544.0,10.074074074074074
281,MH708243.1,MH708243.1,"Porcine epidemic diarrhea virus strain H11-SD2017, complete genome",01-Sep-2017,['China'],28042,pig,510.0,10.2
282,MF807952.1,MF807952.1,"Porcine epidemic diarrhea virus strain B5-HB2017, complete genome",17-Feb-2017,['China'],28046,piglet,534.0,10.075471698113208
283,MF807951.1,MF807951.1,"Porcine epidemic diarrhea virus strain C3-HB2017, complete genome",19-Feb-2017,['China'],28035,piglet,610.0,10.0
284,NC_003436.1,NC_003436.1,"Porcine epidemic diarrhea virus, complete genome",13-AUG-2018,,28033,,402.0,10.307692307692308
285,MA347679.1,MA347679.1,JP 2018507691-A/41: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27886,,552.0,10.036363636363637
286,MA347678.1,MA347678.1,JP 2018507691-A/40: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28002,,552.0,10.036363636363637
287,MA347677.1,MA347677.1,JP 2018507691-A/39: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28004,,552.0,10.036363636363637
288,MA347676.1,MA347676.1,JP 2018507691-A/38: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
289,MA347675.1,MA347675.1,JP 2018507691-A/37: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
290,MA347674.1,MA347674.1,JP 2018507691-A/36: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
291,MA347673.1,MA347673.1,JP 2018507691-A/35: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
292,MA347672.1,MA347672.1,JP 2018507691-A/34: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
293,MA347671.1,MA347671.1,JP 2018507691-A/33: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
294,MA347670.1,MA347670.1,JP 2018507691-A/32: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
295,MA347669.1,MA347669.1,JP 2018507691-A/31: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28026,,552.0,10.036363636363637
296,MA347668.1,MA347668.1,JP 2018507691-A/30: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,552.0,10.036363636363637
297,MA347667.1,MA347667.1,JP 2018507691-A/29: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27954,,552.0,10.036363636363637
298,MA347666.1,MA347666.1,JP 2018507691-A/28: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27973,,552.0,10.036363636363637
299,MA347665.1,MA347665.1,JP 2018507691-A/27: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27973,,552.0,10.036363636363637
300,MA347664.1,MA347664.1,JP 2018507691-A/26: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,552.0,10.036363636363637
301,MA347663.1,MA347663.1,JP 2018507691-A/25: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27973,,552.0,10.036363636363637
302,MA347662.1,MA347662.1,JP 2018507691-A/24: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,544.0,10.074074074074074
303,MA347661.1,MA347661.1,JP 2018507691-A/23: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,544.0,10.074074074074074
304,MA347660.1,MA347660.1,JP 2018507691-A/22: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
305,MA347659.1,MA347659.1,JP 2018507691-A/21: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27954,,552.0,10.036363636363637
306,MA347658.1,MA347658.1,JP 2018507691-A/20: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28025,,552.0,10.036363636363637
307,MA347657.1,MA347657.1,JP 2018507691-A/19: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28025,,552.0,10.036363636363637
308,MA347656.1,MA347656.1,JP 2018507691-A/18: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28025,,552.0,10.036363636363637
309,MA347655.1,MA347655.1,JP 2018507691-A/17: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28024,,552.0,10.036363636363637
310,MA347654.1,MA347654.1,JP 2018507691-A/16: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,552.0,10.036363636363637
311,MA347653.1,MA347653.1,JP 2018507691-A/15: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28025,,552.0,10.036363636363637
312,MA347652.1,MA347652.1,JP 2018507691-A/14: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,552.0,10.036363636363637
313,MA347651.1,MA347651.1,JP 2018507691-A/13: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,544.0,10.074074074074074
314,MA347650.1,MA347650.1,JP 2018507691-A/12: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,544.0,10.074074074074074
315,MA347649.1,MA347649.1,JP 2018507691-A/11: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28037,,544.0,10.074074074074074
316,MA347648.1,MA347648.1,JP 2018507691-A/10: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27937,,544.0,10.074074074074074
317,MA347647.1,MA347647.1,JP 2018507691-A/9: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,554.0,10.072727272727272
318,MA347646.1,MA347646.1,JP 2018507691-A/8: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,552.0,10.036363636363637
319,MH107322.1,MH107322.1,"Porcine epidemic diarrhea virus isolate GDS23, complete genome",05-Nov-2012,['China'],28038,Sus scrofa,524.0,10.076923076923077
320,MH107321.1,MH107321.1,"Porcine epidemic diarrhea virus isolate GDS10, complete genome",16-Jan-2013,['China'],28041,Sus scrofa,538.0,10.150943396226415
321,LT906620.1,LT906620.1,"Porcine epidemic diarrhea virus isolate CV777 genome assembly, complete genome: monopartite",15-JUN-2018,,28017,,402.0,10.307692307692308
322,LT906582.1,LT906582.1,"Porcine epidemic diarrhea virus isolate Br1_87 genome assembly, complete genome: monopartite",15-JUN-2018,,28061,,402.0,10.307692307692308
323,LT906581.1,LT906581.1,"Porcine epidemic diarrhea virus isolate CV777 genome assembly, complete genome: monopartite",15-JUN-2018,,27969,,402.0,10.307692307692308
