,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals Total Length,Intervals Mean Length
169,KR265856.1,KR265856.1,"Porcine deltacoronavirus strain USA/Illinois272/2014, complete genome",23-Feb-2014,['USA: Illinois'],25399,pig,148.0,9.866666666666667
170,KR265855.1,KR265855.1,"Porcine deltacoronavirus strain USA/Minnesota455/2014, complete genome",21-May-2014,['USA: Minnesota'],25394,pig,148.0,9.866666666666667
171,KR265854.1,KR265854.1,"Porcine deltacoronavirus strain USA/Minnesota454/2014, complete genome",21-May-2014,['USA: Minnesota'],25394,pig,148.0,9.866666666666667
172,KR265853.1,KR265853.1,"Porcine deltacoronavirus strain USA/Minnesota/2013, complete genome",14-Oct-2013,['USA: Minnesota'],25394,pig,130.0,10.0
173,KR265852.1,KR265852.1,"Porcine deltacoronavirus strain USA/Illinois449/2014, complete genome",21-Apr-2014,['USA: Illinois'],25394,pig,148.0,9.866666666666667
174,KR265851.1,KR265851.1,"Porcine deltacoronavirus strain USA/Indiana453/2014, complete genome",13-May-2014,['USA: Indiana'],25394,pig,148.0,9.866666666666667
175,KR265850.1,KR265850.1,"Porcine deltacoronavirus strain USA/Michigan448/2014, complete genome",02-Apr-2014,['USA: Michigan'],25394,pig,148.0,9.866666666666667
176,KR265849.1,KR265849.1,"Porcine deltacoronavirus strain USA/Michigan447/2014, complete genome",02-Apr-2014,['USA: Michigan'],25393,pig,148.0,9.866666666666667
177,KR265848.1,KR265848.1,"Porcine deltacoronavirus strain USA/Minnesota214/2014, complete genome",14-Mar-2014,['USA: Minnesota'],25396,pig,148.0,9.866666666666667
178,KR265847.1,KR265847.1,"Porcine deltacoronavirus strain USA/Minnesota442/2014, complete genome",06-Mar-2014,['USA: Minnesota'],25394,pig,148.0,9.866666666666667
179,KR150443.1,KR150443.1,"Porcine deltacoronavirus strain USA/Arkansas61/2015, complete genome",24-Mar-2015,['USA: Arkansas'],25398,pig,148.0,9.866666666666667
180,KT336560.1,KT336560.1,"Porcine deltacoronavirus isolate CHN-HN-2014, complete genome",24-Nov-2014,['China'],25420,Sus scrofa,148.0,9.866666666666667
181,KP757892.1,KP757892.1,"Porcine deltacoronavirus isolate CHN-JS-2014, complete genome",20-Dec-2014,['China'],25420,pig,148.0,9.866666666666667
182,KP757891.1,KP757891.1,"Porcine deltacoronavirus isolate CHN-HB-2014, complete genome",26-Dec-2014,['China'],25420,pig,148.0,9.866666666666667
183,KP757890.1,KP757890.1,"Porcine deltacoronavirus isolate CHN-AH-2004, complete genome",24-May-2004,['China'],25420,pig,166.0,9.764705882352942
184,KT021234.1,KT021234.1,"Porcine deltacoronavirus strain CH/SXD1/2015, complete genome",20-Mar-2015,['China'],25419,porcine,178.0,9.88888888888889
185,KT266822.1,KT266822.1,"Porcine deltacoronavirus strain CH/Sichuan/S27/2012, complete genome",2012,['China: Sichuan'],25404,pig,130.0,10.0
186,KR131621.1,KR131621.1,"Porcine deltacoronavirus isolate PDCoV/CHJXNI2/2015, complete genome",Mar-2015,['China'],25438,pig,178.0,9.88888888888889
187,KJ769231.1,KJ769231.1,"Swine deltacoronavirus OhioCVM1/2014, complete genome",01-Mar-2014,['USA'],25433,swine,148.0,9.866666666666667
188,KJ567050.1,KJ567050.1,"Porcine deltacoronavirus 8734/USA-IA/2014, complete genome",20-Feb-2014,['USA: Iowa'],25422,pig,148.0,9.866666666666667
189,KP981395.1,KP981395.1,"Porcine deltacoronavirus strain USA/IL/2014/026PDV_P11, complete genome",08-APR-2015,['USA: Illinois'],25422,,148.0,9.866666666666667
190,KM820765.1,KM820765.1,"Porcine deltacoronavirus KNU14-04, complete genome",Apr-2014,['South Korea'],25422,pig,148.0,9.866666666666667
191,KJ601780.1,KJ601780.1,"Deltacoronavirus PDCoV/USA/Ohio137/2014 from USA, complete genome",26-Jan-2014,['USA: Ohio'],25404,swine,148.0,9.866666666666667
192,KJ601779.1,KJ601779.1,"Deltacoronavirus PDCoV/USA/Illinois136/2014 from USA, complete genome",11-Jan-2014,['USA: Illinois'],25404,swine,148.0,9.866666666666667
193,KJ601778.1,KJ601778.1,"Deltacoronavirus PDCoV/USA/Illinois134/2014 from USA, complete genome",08-Jan-2014,['USA: Illinois'],25404,swine,148.0,9.866666666666667
194,KJ601777.1,KJ601777.1,"Deltacoronavirus PDCoV/USA/Illinois133/2014 from USA, complete genome",08-Jan-2014,['USA: Illinois'],25408,swine,216.0,10.285714285714286
195,KJ481931.1,KJ481931.1,"Deltacoronavirus PDCoV/USA/Illinois121/2014 from USA, complete genome",04-Jan-2014,['USA'],25406,swine,148.0,9.866666666666667
