,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals Total Length,Intervals Mean Length
172,OK391226.1,OK391226.1,"Human coronavirus OC43 strain OC43/China/36/2019, complete genome",04-May-2019,['China'],30686,Homo sapiens,258.0,10.32
173,OK391225.1,OK391225.1,"Human coronavirus OC43 strain OC43/China/32/2019, complete genome",24-Feb-2019,['China'],30675,Homo sapiens,258.0,10.32
174,OK391224.1,OK391224.1,"UNVERIFIED: Human coronavirus OC43 strain OC43/China/31/2019, complete genome",20-Feb-2019,['China'],30326,Homo sapiens,258.0,10.32
175,OK391223.1,OK391223.1,"UNVERIFIED: Human coronavirus OC43 strain OC43/China/29/2019, complete genome",23-Jan-2019,['China'],29818,Homo sapiens,174.0,10.235294117647058
176,OK391222.1,OK391222.1,"UNVERIFIED: Human coronavirus OC43 strain OC43/China/26/2019, complete genome",10-Jan-2019,['China'],29289,Homo sapiens,192.0,10.105263157894736
177,OK391221.1,OK391221.1,"UNVERIFIED: Human coronavirus OC43 strain OC43/China/23/2019, complete genome",15-Dec-2018,['China'],29936,Homo sapiens,192.0,10.105263157894736
178,OM937885.1,OM937885.1,"Equine coronavirus strain ECoV 2020/7881, complete genome",2020,['China'],30964,donkey,84.0,10.5
179,LC654453.1,LC654453.1,"Human coronavirus OC43 Fukushima_H189_2018 RNA, complete genome",2018,['Japan: Fukushima'],30713,Homo sapiens,294.0,10.5
180,LC654452.1,LC654452.1,"Human coronavirus OC43 Fukushima_H478_2018 RNA, complete genome",2018,['Japan: Fukushima'],30743,Homo sapiens,258.0,10.32
181,LC654451.1,LC654451.1,"Human coronavirus OC43 Fukushima_H509_2019 RNA, complete genome",2019,['Japan: Fukushima'],30743,Homo sapiens,258.0,10.32
182,LC654450.1,LC654450.1,"Human coronavirus OC43 Fukushima_O120_2017 RNA, complete genome",2017,['Japan: Fukushima'],30724,Homo sapiens,230.0,10.454545454545455
183,MW052042.1,MW052042.1,"Human coronavirus OC43 strain 2019_0536, partial genome",2019,['USA'],30651,Homo sapiens,192.0,10.105263157894736
184,LC687400.1,LC687400.1,"Human coronavirus OC43 Fukushima_O502_2019 RNA, complete genome",2019,['Japan: Fukushima'],30693,Homo sapiens,258.0,10.32
185,LC687399.1,LC687399.1,"Human coronavirus OC43 Fukushima_H773_2019 RNA, complete genome",2019,['Japan: Fukushima'],30677,Homo sapiens,258.0,10.32
186,LC687398.1,LC687398.1,"Human coronavirus OC43 Fukushima_H763_2019 RNA, complete genome",2019,['Japan: Fukushima'],30673,Homo sapiens,192.0,10.105263157894736
187,MH810163.1,MH810163.1,"Yak coronavirus strain YAK/HY24/CH/2017, complete genome",2017,['China'],31032,yak,270.0,10.384615384615385
188,OL770289.1,OL770289.1,"Human coronavirus OC43 isolate HCoV-OC43/15-318/WA/AU/2019, partial genome",2019,['Australia'],30665,Homo sapiens,192.0,10.105263157894736
189,OL770288.1,OL770288.1,"Human coronavirus OC43 isolate HCoV-OC43/09-83/QLD/AU/2019, complete genome",2019,['Australia'],30665,Homo sapiens,192.0,10.105263157894736
190,OL770287.1,OL770287.1,"Human coronavirus OC43 isolate HCoV-OC43/03-16118/NSW/AU/2019, complete genome",2019,['Australia'],30665,Homo sapiens,192.0,10.105263157894736
191,MW587042.1,MW587042.1,"Human coronavirus OC43 isolate S0979LY ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1a), ns2 (ns2), hemagglutinin-esterase (HE), surface glycoprotein (S), ns12.9 (ns12.9), envelope protein (E), membrane protein (M), nucleocapsid protein (N), and I protein (N) genes, complete cds",May-2016/Dec-2017,['China'],30727,Homo sapiens,258.0,10.32
192,MW587041.1,MW587041.1,"Human coronavirus OC43 isolate S0229XLX ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1a) genes, partial cds; ns2 (ns2), hemagglutinin-esterase (HE), surface glycoprotein (S), and ns12.9 (ns12.9) genes, complete cds; envelope protein (E) and membrane protein (M) genes, partial cds; and nucleocapsid protein (N) and I protein (N) genes, complete cds",May-2016/Dec-2017,['China'],30697,Homo sapiens,152.0,10.133333333333333
193,MW587040.1,MW587040.1,"Human coronavirus OC43 isolate S0128YHP ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1a), ns2 (ns2), hemagglutinin-esterase (HE), surface glycoprotein (S), ns12.9 (ns12.9), envelope protein (E), membrane protein (M), nucleocapsid protein (N), and I protein (N) genes, complete cds",May-2016/Dec-2017,['China'],30727,Homo sapiens,258.0,10.32
194,MW938760.1,MW938760.1,"Human coronavirus OC43 isolate HK19-01, complete genome",08-Aug-2019,['Hong Kong'],30742,Homo sapiens,258.0,10.32
195,OL770366.1,OL770366.1,"Equine coronavirus strain ECoV 2021/464693, complete genome",2021,['China'],30942,donkey,84.0,10.5
196,OK500305.1,OK500305.1,"Human coronavirus OC43 strain OC43/China/73/2021, complete genome",18-Sep-2020,['China'],30675,Homo sapiens,258.0,10.32
197,OK500304.1,OK500304.1,"Human coronavirus OC43 strain OC43/China/70/2021, complete genome",14-Sep-2020,['China'],30667,Homo sapiens,258.0,10.32
198,OK500303.1,OK500303.1,"Human coronavirus OC43 strain OC43/China/67/2021, complete genome",28-Jul-2020,['China'],30700,Homo sapiens,258.0,10.32
199,OK500302.1,OK500302.1,"Human coronavirus OC43 strain OC43/China/58/2019, complete genome",19-Dec-2019,['China'],30664,Homo sapiens,258.0,10.32
200,OK500301.1,OK500301.1,"Human coronavirus OC43 strain OC43/China/57/2019, complete genome",10-Dec-2019,['China'],30581,Homo sapiens,188.0,9.894736842105264
201,OK500300.1,OK500300.1,"Human coronavirus OC43 strain OC43/China/56/2019, complete genome",17-Nov-2019,['China'],30556,Homo sapiens,192.0,10.105263157894736
202,OK500299.1,OK500299.1,"Human coronavirus OC43 strain OC43/China/55/2019, complete genome",12-Nov-2019,['China'],30618,Homo sapiens,192.0,10.105263157894736
203,OK500298.1,OK500298.1,"Human coronavirus OC43 strain OC43/China/54/2019, complete genome",05-Nov-2019,['China'],30658,Homo sapiens,258.0,10.32
204,OK500297.1,OK500297.1,"Human coronavirus OC43 strain OC43/China/53/2019, complete genome",25-Oct-2019,['China'],30708,Homo sapiens,246.0,10.25
205,LC654456.1,LC654456.1,"Human coronavirus OC43 Tokyo_SGH-71_2016 RNA, complete genome",2016,['Japan: Tokyo'],30737,Homo sapiens,230.0,10.454545454545455
206,LC315649.2,LC315649.2,"Human coronavirus OC43 Tokyo/SGH-65/2016 RNA, complete genome",2016,['Japan: Tokyo'],30737,Homo sapiens,142.0,10.142857142857142
207,LC315648.2,LC315648.2,"Human coronavirus OC43 Tokyo/SGH-06/2015 RNA, complete genome",2015,['Japan: Tokyo'],30714,Homo sapiens,240.0,10.434782608695652
208,LC315647.2,LC315647.2,"Human coronavirus OC43 Tokyo/SGH-61/2014 RNA, complete genome",2014,['Japan: Tokyo'],30755,Homo sapiens,258.0,10.32
209,LC315646.2,LC315646.2,"Human coronavirus OC43 Tokyo/SGH-36/2014 RNA, complete genome",2014,['Japan: Tokyo'],30736,Homo sapiens,258.0,10.32
210,OK318947.1,OK318947.1,"Human coronavirus OC43 strain OC43/China/51/2019, complete genome",22-Oct-2019,['China'],30679,Homo sapiens,258.0,10.32
211,OK318946.1,OK318946.1,"Human coronavirus OC43 strain OC43/China/45/2019, complete genome",02-Aug-2019,['China'],30584,Homo sapiens,192.0,10.105263157894736
212,OK318945.1,OK318945.1,"Human coronavirus OC43 strain OC43/China/40/2019, partial genome",15-Jun-2019,['China'],30671,Homo sapiens,192.0,10.105263157894736
213,OK318944.1,OK318944.1,"Human coronavirus OC43 strain OC43/China/34/2019, complete genome",12-Mar-2019,['China'],30689,Homo sapiens,258.0,10.32
214,OK318943.1,OK318943.1,"Human coronavirus OC43 strain OC43/China/27/2019, complete genome",12-Jan-2019,['China'],30689,Homo sapiens,258.0,10.32
215,OK318942.1,OK318942.1,"Human coronavirus OC43 strain OC43/China/24/2019, complete genome",20-Dec-2018,['China'],30689,Homo sapiens,258.0,10.32
216,OK318941.1,OK318941.1,"Human coronavirus OC43 strain OC43/China/22/2019, complete genome",29-Nov-2018,['China'],30646,Homo sapiens,192.0,10.105263157894736
217,OK318940.1,OK318940.1,"Human coronavirus OC43 strain OC43/China/21/2019, complete genome",09-Dec-2018,['China'],30667,Homo sapiens,258.0,10.32
218,OK318939.1,OK318939.1,"Human coronavirus OC43 strain OC43/China/19/2019, complete genome",30-Nov-2018,['China'],30681,Homo sapiens,258.0,10.32
219,OK318918.1,OK318918.1,"Human coronavirus OC43 strain OC43/China/38/2019, complete genome",03-Jun-2019,['China'],30651,Homo sapiens,258.0,10.32
220,OK318917.1,OK318917.1,"Human coronavirus OC43 strain OC43/China/47/2019, complete genome",10-Aug-2019,['China'],30675,Homo sapiens,236.0,10.26086956521739
221,LC642814.1,LC642814.1,"Bovine coronavirus BoCoV GF2020 RNA, complete genome",2020,['Japan'],31015,Bos taurus,326.0,10.1875
222,MZ450972.1,MZ450972.1,"Human coronavirus OC43 strain OC43/Seattle/USA/20959/2021, complete genome",2021,['USA'],30688,Homo sapiens,200.0,10.0
223,MF083115.1,MF083115.1,"Porcine hemagglutinating encephalomyelitis virus strain CC14, complete genome",Mar-2014,['China'],30682,Sus scrofa,402.0,10.307692307692308
224,LC592689.1,LC592689.1,"Equine coronavirus Tokyo2020 RNA, nearly complete genome",2020,['Japan: Tokyo'],30763,Equus caballus,100.0,10.0
225,KY554975.1,KY554975.1,"Human coronavirus OC43 strain N09-382B, complete genome",2016,['USA'],30669,Homo sapiens,258.0,10.32
226,KY554974.1,KY554974.1,"Human coronavirus OC43 strain N08-33B_360X, complete genome",2016,['USA'],30713,Homo sapiens,258.0,10.32
227,KY554972.1,KY554972.1,"Human coronavirus OC43 strain N07-1541B_433X, complete genome",2016,['USA'],30710,Homo sapiens,258.0,10.32
228,KY674920.1,KY674920.1,"Human coronavirus OC43 strain N09-595B, complete genome",2016,['USA'],30581,Homo sapiens,192.0,10.105263157894736
229,KY674918.1,KY674918.1,"Human coronavirus OC43 strain N07-1647B, complete genome",2016,['USA'],30550,Homo sapiens,192.0,10.105263157894736
230,KY674917.1,KY674917.1,"Human coronavirus OC43 strain N07-1609B, complete genome",2016,['USA'],30536,Homo sapiens,192.0,10.105263157894736
231,MW165134.1,MW165134.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV/67N/US/1970, complete genome",1970,['USA'],30673,Sus scrofa,352.0,10.352941176470589
232,MW711287.1,MW711287.1,"Bovine coronavirus isolate SWUN/NMG-D10/2020, complete genome",01-Sep-2020,['China'],31008,,382.0,10.052631578947368
233,MW532119.1,MW532119.1,"Human coronavirus OC43 strain OC43/China/10/2017, complete genome",03-Nov-2017,['China'],30689,Homo sapiens,192.0,10.105263157894736
234,MW532118.1,MW532118.1,"Human coronavirus OC43 strain OC43/China/09/2017, complete genome",08-Apr-2017,['China'],30689,Homo sapiens,192.0,10.105263157894736
235,MW532117.1,MW532117.1,"Human coronavirus OC43 strain OC43/China/11/2017, complete genome",05-Jun-2017,['China'],30695,Homo sapiens,192.0,10.105263157894736
236,MW532116.1,MW532116.1,"Human coronavirus OC43 strain OC43/China/06/2017, complete genome",01-Dec-2017,['China'],30678,Homo sapiens,192.0,10.105263157894736
237,MW532115.1,MW532115.1,"Human coronavirus OC43 strain OC43/China/05/2017, complete genome",06-Aug-2017,['China'],30695,Homo sapiens,192.0,10.105263157894736
238,MW532114.1,MW532114.1,"Human coronavirus OC43 strain OC43/China/08/2017, complete genome",12-Aug-2017,['China'],30695,Homo sapiens,192.0,10.105263157894736
239,MW532113.1,MW532113.1,"Human coronavirus OC43 strain OC43/China/04/2017, complete genome",02-Aug-2017,['China'],30695,Homo sapiens,192.0,10.105263157894736
240,MW532112.1,MW532112.1,"Human coronavirus OC43 strain OC43/China/03/2010, complete genome",05-Jan-2010,['China'],30677,Homo sapiens,192.0,10.105263157894736
241,MW532111.1,MW532111.1,"Human coronavirus OC43 strain OC43/China/01/2009, complete genome",12-Mar-2009,['China'],30677,Homo sapiens,192.0,10.105263157894736
242,MW532110.1,MW532110.1,"Human coronavirus OC43 strain OC43/China/02/2009, complete genome",09-Jun-2009,['China'],30677,Homo sapiens,192.0,10.105263157894736
243,MW532109.1,MW532109.1,"Human coronavirus OC43 strain OC43/China/12/2018, complete genome",06-Jan-2018,['China'],30662,Homo sapiens,192.0,10.105263157894736
244,MW532108.1,MW532108.1,"Human coronavirus OC43 strain OC43/China/07/2017, complete genome",12-Dec-2017,['China'],30668,Homo sapiens,192.0,10.105263157894736
245,MT118692.1,MT118692.1,"Human coronavirus OC43 strain 2019_1540, partial genome",2019,['USA'],30647,Homo sapiens,192.0,10.105263157894736
246,MT118685.1,MT118685.1,"Human coronavirus OC43 strain 2019_0546, partial genome",2019,['USA'],30730,Homo sapiens,258.0,10.32
247,MT118683.1,MT118683.1,"Human coronavirus OC43 strain 2019_0522, partial genome",2019,['USA'],30721,Homo sapiens,258.0,10.32
248,MT118678.1,MT118678.1,"Human coronavirus OC43 strain 2018_9906, partial genome",2018,['USA'],30737,Homo sapiens,258.0,10.32
249,MT118673.1,MT118673.1,"Human coronavirus OC43 strain 2018_9142, partial genome",2018,['USA'],30701,Homo sapiens,258.0,10.32
250,MT118672.1,MT118672.1,"Human coronavirus OC43 strain 2018_8663, partial genome",2018,['USA'],30643,Homo sapiens,166.0,10.375
251,MT118671.1,MT118671.1,"Human coronavirus OC43 strain 2018_8596, partial genome",2018,['USA'],30692,Homo sapiens,166.0,10.375
252,MT118668.1,MT118668.1,"Human coronavirus OC43 strain 2018_0004, partial genome",2018,['USA'],30717,Homo sapiens,258.0,10.32
253,MT118667.1,MT118667.1,"Human coronavirus OC43 strain 2017_1822, partial genome",2017,['USA'],30733,Homo sapiens,258.0,10.32
254,MN982199.1,MN982199.1,"Bovine coronavirus isolate BCOV-China/SWUN/A10/2018, complete genome",01-Nov-2018,['China'],31028,calf,308.0,10.266666666666667
255,MN982198.1,MN982198.1,"Bovine coronavirus isolate BCOV-China/SWUN/A1/2018, complete genome",01-Nov-2018,['China'],31018,calf,308.0,10.266666666666667
256,NC_003045.1,NC_003045.1,"Bovine coronavirus isolate BCoV-ENT, complete genome",17-SEP-2020,,31028,,326.0,10.1875
257,NC_006213.1,NC_006213.1,"Human coronavirus OC43 strain ATCC VR-759, complete genome",16-SEP-2020,['USA'],30741,,264.0,10.153846153846153
258,KY419112.1,KY419112.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1765/2015, complete genome",01-Aug-2015,['USA'],30531,Sus scrofa scrofa,302.0,10.066666666666666
259,KY419111.1,KY419111.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1727/2015, complete genome",08-Aug-2015,['USA'],29866,Sus scrofa scrofa,248.0,9.92
260,KY419110.1,KY419110.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1582/2015, complete genome",12-Aug-2015,['USA'],30515,Sus scrofa scrofa,302.0,10.066666666666666
261,KY419109.1,KY419109.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1655/2015, complete genome",01-Aug-2015,['USA'],29906,Sus scrofa scrofa,320.0,10.0
262,KY419107.1,KY419107.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1209/2015, complete genome",25-Jul-2015,['USA'],29866,Sus scrofa scrofa,248.0,9.92
263,KY419106.1,KY419106.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1785/2015, complete genome",15-Aug-2015,['USA'],29866,Sus scrofa scrofa,248.0,9.92
264,KY419105.1,KY419105.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU0582/2015, complete genome",20-Aug-2015,['USA'],30513,Sus scrofa scrofa,302.0,10.066666666666666
265,KY419104.1,KY419104.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU0331/2015, complete genome",15-Aug-2015,['USA'],30530,Sus scrofa scrofa,302.0,10.066666666666666
266,KY419103.1,KY419103.1,"Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU25049/2015, complete genome",15-Sep-2015,['USA'],30632,Sus scrofa scrofa,312.0,10.064516129032258
267,LR721664.1,LR721664.1,XXX,26-MAR-2020,,31190,,266.0,10.23076923076923
268,MN310478.1,MN310478.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC0776/2019, complete genome",2019,['USA'],30681,Homo sapiens,214.0,10.19047619047619
269,MN310476.1,MN310476.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC9428/2018, complete genome",2019,['USA'],30562,Homo sapiens,192.0,10.105263157894736
270,MN306053.1,MN306053.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC9430/2018, complete genome",2019,['USA'],30818,Homo sapiens,258.0,10.32
271,MN306036.1,MN306036.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC0682/2019, complete genome",2019,['USA'],30681,Homo sapiens,192.0,10.105263157894736
272,KY369906.1,KY369906.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC622/2016, complete genome",2016,['USA'],30689,Homo sapiens,192.0,10.105263157894736
273,KY369905.1,KY369905.1,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC831/2016, complete genome",2016,['USA'],30581,Homo sapiens,192.0,10.105263157894736
274,LC494178.1,LC494178.1,"Bovine coronavirus TCG-19 RNA, complete genome",2016-12,['Japan'],30949,,260.0,10.0
275,LC494177.1,LC494177.1,"Bovine coronavirus TCG-9 RNA, complete genome",2008-03,['Japan'],30936,,268.0,9.925925925925926
276,LC494176.1,LC494176.1,"Bovine coronavirus TCG-17 RNA, complete genome",2016,['Japan'],30945,,260.0,10.0
277,LC494175.1,LC494175.1,"Bovine coronavirus TCG-18 RNA, complete genome",2016,['Japan'],30941,,260.0,10.0
278,LC494174.1,LC494174.1,"Bovine coronavirus TCG-8 RNA, complete genome",2008-01,['Japan'],30951,,260.0,10.0
279,LC494173.1,LC494173.1,"Bovine coronavirus TCG-7 RNA, complete genome",2008-01,['Japan'],30951,,260.0,10.0
280,LC494172.1,LC494172.1,"Bovine coronavirus TCG-6 RNA, complete genome",2007-12,['Japan'],30952,,260.0,10.0
281,LC494171.1,LC494171.1,"Bovine coronavirus TCG-16 RNA, complete genome",2010-01,['Japan'],30936,,260.0,10.0
282,LC494170.1,LC494170.1,"Bovine coronavirus TCG-15 RNA, complete genome",2010-01,['Japan'],30938,,260.0,10.0
283,LC494169.1,LC494169.1,"Bovine coronavirus TCG-14 RNA, complete genome",2009-03,['Japan'],30945,,228.0,9.91304347826087
284,LC494168.1,LC494168.1,"Bovine coronavirus TCG-13 RNA, complete genome",2009-01,['Japan'],30950,,260.0,10.0
285,LC494167.1,LC494167.1,"Bovine coronavirus TCG-12 RNA, complete genome",2008-12,['Japan'],30942,,228.0,9.91304347826087
286,LC494166.1,LC494166.1,"Bovine coronavirus TCG-11 RNA, complete genome",2008-12,['Japan'],30934,,228.0,9.91304347826087
287,LC494165.1,LC494165.1,"Bovine coronavirus TCG-10 RNA, complete genome",2008-12,['Japan'],30926,,260.0,10.0
288,LC494164.1,LC494164.1,"Bovine coronavirus TCG-1 RNA, complete genome",2006-11,['Japan'],30951,,260.0,10.0
289,LC494163.1,LC494163.1,"Bovine coronavirus TCG-2 RNA, complete genome",2006-12,['Japan'],30923,,260.0,10.0
290,LC494162.1,LC494162.1,"Bovine coronavirus TCG-3 RNA, complete genome",2006-12,['Japan'],30936,,268.0,9.925925925925926
291,LC494161.1,LC494161.1,"Bovine coronavirus TCG-5 RNA, complete genome",2007-12,['Japan'],30940,,260.0,10.0
292,LC494160.1,LC494160.1,"Bovine coronavirus TCG-4 RNA, complete genome",2007-11,['Japan'],30954,,260.0,10.0
293,LC494159.1,LC494159.1,"Bovine coronavirus SHG-6 RNA, complete genome",2017-10,['Japan'],30947,,260.0,10.0
294,LC494158.1,LC494158.1,"Bovine coronavirus SHG-5 RNA, complete genome",2016-06,['Japan'],30950,,268.0,9.925925925925926
295,LC494157.1,LC494157.1,"Bovine coronavirus SHG-4 RNA, complete genome",2015-10,['Japan'],30953,,260.0,10.0
296,LC494156.1,LC494156.1,"Bovine coronavirus SHG-3 RNA, complete genome",2014-12,['Japan'],30942,,260.0,10.0
297,LC494155.1,LC494155.1,"Bovine coronavirus SHG-2 RNA, complete genome",2014-09,['Japan'],30938,,204.0,10.2
298,LC494154.1,LC494154.1,"Bovine coronavirus SHG-1 RNA, complete genome",2014-09,['Japan'],30936,,204.0,10.2
299,LC494153.1,LC494153.1,"Bovine coronavirus IWT-27 RNA, complete genome",2017-02,['Japan'],30944,,260.0,10.0
300,LC494152.1,LC494152.1,"Bovine coronavirus IWT-26 RNA, complete genome",2017-02,['Japan'],30950,,260.0,10.0
301,LC494151.1,LC494151.1,"Bovine coronavirus IWT-25 RNA, complete genome",2017-01,['Japan'],30951,,260.0,10.0
302,LC494150.1,LC494150.1,"Bovine coronavirus IWT-24 RNA, complete genome",2017-01,['Japan'],30954,,260.0,10.0
303,LC494149.1,LC494149.1,"Bovine coronavirus IWT-23 RNA, complete genome",2016-12,['Japan'],30944,,260.0,10.0
304,LC494148.1,LC494148.1,"Bovine coronavirus IWT-22 RNA, complete genome",2016-12,['Japan'],30946,,260.0,10.0
305,LC494147.1,LC494147.1,"Bovine coronavirus IWT-17 RNA, complete genome",2016-11,['Japan'],30944,,260.0,10.0
306,LC494146.1,LC494146.1,"Bovine coronavirus IWT-16 RNA, complete genome",2016-07,['Japan'],30954,,260.0,10.0
307,LC494145.1,LC494145.1,"Bovine coronavirus IWT-21 RNA, complete genome",2016-12,['Japan'],30954,,260.0,10.0
308,LC494144.1,LC494144.1,"Bovine coronavirus IWT-20 RNA, complete genome",2016-12,['Japan'],30954,,268.0,9.925925925925926
309,LC494143.1,LC494143.1,"Bovine coronavirus IWT-19 RNA, complete genome",2016-12,['Japan'],30954,,268.0,9.925925925925926
310,LC494142.1,LC494142.1,"Bovine coronavirus IWT-18 RNA, complete genome",2016-12,['Japan'],30954,,268.0,9.925925925925926
311,LC494141.1,LC494141.1,"Bovine coronavirus IWT-15 RNA, complete genome",2016-01,['Japan'],30950,,260.0,10.0
312,LC494140.1,LC494140.1,"Bovine coronavirus IWT-14 RNA, complete genome",2015-11,['Japan'],30939,,260.0,10.0
313,LC494139.1,LC494139.1,"Bovine coronavirus IWT-13 RNA, complete genome",2015-06,['Japan'],30942,,260.0,10.0
314,LC494138.1,LC494138.1,"Bovine coronavirus IWT-12 RNA, complete genome",2015-05,['Japan'],30954,,260.0,10.0
315,LC494137.1,LC494137.1,"Bovine coronavirus IWT-11 RNA, complete genome",2013-12,['Japan'],30951,,260.0,10.0
316,LC494136.1,LC494136.1,"Bovine coronavirus IWT-8 RNA, complete genome",2012-01,['Japan'],30941,,204.0,10.2
317,LC494135.1,LC494135.1,"Bovine coronavirus IWT-7 RNA, complete genome",2012-01,['Japan'],30945,,204.0,10.2
318,LC494134.1,LC494134.1,"Bovine coronavirus IWT-6 RNA, complete genome",2012-12,['Japan'],30951,,260.0,10.0
319,LC494133.1,LC494133.1,"Bovine coronavirus IWT-5 RNA, complete genome",2011-11,['Japan'],30954,,248.0,9.92
320,LC494132.1,LC494132.1,"Bovine coronavirus IWT-4 RNA, complete genome",2011-06,['Japan'],30954,,222.0,10.090909090909092
321,LC494131.1,LC494131.1,"Bovine coronavirus IWT-3 RNA, complete genome",2011-06,['Japan'],30955,,222.0,10.090909090909092
322,LC494130.1,LC494130.1,"Bovine coronavirus IWT-2 RNA, complete genome",2010-12,['Japan'],30954,,260.0,10.0
323,LC494129.1,LC494129.1,"Bovine coronavirus IWT-1 RNA, complete genome",2010-10,['Japan'],30934,,260.0,10.0
324,LC494128.1,LC494128.1,"Bovine coronavirus IWT-10 RNA, complete genome",2012-05,['Japan'],30954,,268.0,9.925925925925926
325,LC494127.1,LC494127.1,"Bovine coronavirus IWT-9 RNA, complete genome",2012-04,['Japan'],30951,,260.0,10.0
326,LC494126.1,LC494126.1,"Bovine coronavirus GIF-1 RNA, complete genome",2016-01,['Japan'],30951,,270.0,10.0
327,LC494192.1,LC494192.1,"Bovine coronavirus TCG-33 RNA, complete genome",2017-12,['Japan'],30942,,242.0,10.083333333333334
328,LC494191.1,LC494191.1,"Bovine coronavirus TCG-32 RNA, complete genome",2017-12,['Japan'],30942,,242.0,10.083333333333334
329,LC494190.1,LC494190.1,"Bovine coronavirus TCG-31 RNA, complete genome",2017-12,['Japan'],30898,,242.0,10.083333333333334
330,LC494189.1,LC494189.1,"Bovine coronavirus TCG-30 RNA, complete genome",2017-12,['Japan'],30937,,242.0,10.083333333333334
331,LC494188.1,LC494188.1,"Bovine coronavirus TCG-29 RNA, complete genome",2017-12,['Japan'],30942,,242.0,10.083333333333334
332,LC494187.1,LC494187.1,"Bovine coronavirus TCG-28 RNA, complete genome",2017-12,['Japan'],30940,,242.0,10.083333333333334
333,LC494186.1,LC494186.1,"Bovine coronavirus TCG-27 RNA, complete genome",2017-12,['Japan'],30942,,242.0,10.083333333333334
334,LC494185.1,LC494185.1,"Bovine coronavirus TCG-26 RNA, complete genome",2017-12,['Japan'],30942,,242.0,10.083333333333334
335,LC494184.1,LC494184.1,"Bovine coronavirus TCG-25 RNA, complete genome",2017-12,['Japan'],30940,,242.0,10.083333333333334
336,LC494183.1,LC494183.1,"Bovine coronavirus TCG-24 RNA, complete genome",2017-12,['Japan'],30936,,242.0,10.083333333333334
337,LC494182.1,LC494182.1,"Bovine coronavirus TCG-23 RNA, complete genome",2016-12,['Japan'],30940,,260.0,10.0
338,LC494181.1,LC494181.1,"Bovine coronavirus TCG-22 RNA, complete genome",2016-12,['Japan'],30923,,260.0,10.0
339,LC494180.1,LC494180.1,"Bovine coronavirus TCG-21 RNA, complete genome",2016-12,['Japan'],30939,,260.0,10.0
340,LC494179.1,LC494179.1,"Bovine coronavirus TCG-20 RNA, complete genome",2016-12,['Japan'],30936,,260.0,10.0
341,MN514967.1,MN514967.1,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Nigeria/NV1385/2016, complete genome",24-Jan-2016,['Nigeria'],30799,Camelus dromedarius,188.0,10.444444444444445
342,MN514966.1,MN514966.1,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Nigeria/NV1097/2015, complete genome",12-Nov-2015,['Nigeria'],31075,Camelus dromedarius,194.0,10.210526315789474
343,MN514965.1,MN514965.1,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Nigeria/NV1092/2015, complete genome",23-Nov-2015,['Nigeria'],30799,Camelus dromedarius,176.0,10.352941176470589
344,MN514964.1,MN514964.1,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Nigeria/NV1010/2015, complete genome",20-Nov-2015,['Nigeria'],30780,Camelus dromedarius,176.0,10.352941176470589
345,MN514963.1,MN514963.1,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Morocco/CAC2586/2016, complete genome",05-Mar-2016,['Morocco'],31062,Camelus dromedarius,194.0,10.210526315789474
346,MN514962.1,MN514962.1,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Ethiopia/CAC1019/2015, complete genome",21-Feb-2015,['Ethiopia'],31021,Camelus dromedarius,220.0,10.0
347,MN026165.1,MN026165.1,"Human coronavirus OC43 isolate OC43_KLF_02_2017, partial genome",27-Nov-2017,['Kenya'],30318,Homo sapiens,166.0,10.375
