,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals Total Length,Intervals Mean Length
164,MW792513.1,MW792513.1,"Infectious bronchitis virus strain I0101/20, complete genome",2020,['China'],27709,Gallus,192.0,10.105263157894736
165,MW792512.1,MW792512.1,"Infectious bronchitis virus strain I0716/20, complete genome",2020,['China'],27715,Gallus,272.0,10.461538461538462
166,MW792511.1,MW792511.1,"Infectious bronchitis virus strain I0302/20, complete genome",2020,['China'],27693,Gallus,212.0,10.6
167,MW446888.1,MW446888.1,"Infectious bronchitis virus strain IBV/M41/Y27, complete genome",2020,['China'],27485,Gallus,180.0,10.0
168,MW446887.1,MW446887.1,"Infectious bronchitis virus strain IBV/M41/Y192, complete genome",2020,['China'],27484,Gallus,180.0,10.0
169,MW436705.1,MW436705.1,"Infectious bronchitis virus strain IBV/M41/Y25, complete genome",2020,['China'],27483,Gallus,180.0,10.0
170,MW436704.1,MW436704.1,"Infectious bronchitis virus strain IBV/M41/Y185, complete genome",2020,['China'],27663,Gallus,216.0,9.818181818181818
171,MW429062.1,MW429062.1,"Infectious bronchitis virus strain IBV/M41/N56, complete genome",2020,['China'],27485,Gallus,180.0,10.0
172,MW429061.1,MW429061.1,"Infectious bronchitis virus strain IBV/M41/Y28, complete genome",2020,['China'],27485,Gallus,180.0,10.0
173,MW429060.1,MW429060.1,"Infectious bronchitis virus strain IBV/M41/Y195, complete genome",2020,['China'],27455,Gallus,180.0,10.0
174,MW429059.1,MW429059.1,"Infectious bronchitis virus strain IBV/M41/Y164, complete genome",2020,['China'],27485,Gallus,180.0,10.0
175,MW419300.1,MW419300.1,"Infectious bronchitis virus strain IBV/M41/Y83, complete genome",2020,['China'],27485,Gallus,180.0,10.0
176,MW248465.1,MW248465.1,"Infectious bronchitis virus strain IBV/M41/Y82, complete genome",2020,['China'],27485,Gallus,180.0,10.0
177,MW222181.1,MW222181.1,"Infectious bronchitis virus strain IBV/M41/Y191, complete genome",2010,['China'],27702,Gallus,192.0,10.105263157894736
178,MT978193.1,MT978193.1,"Infectious bronchitis virus strain ck/CH/LDL/091022-K1, complete genome",2020,['China'],27686,Gallus,192.0,10.105263157894736
179,MK878536.1,MK878536.1,"Infectious bronchitis virus isolate GA9977/2019, complete genome",10-Jan-2019,['USA'],27672,chicken,234.0,10.636363636363637
180,MT701511.1,MT701511.1,"Infectious bronchitis virus isolate GD17/04, complete genome",Sep-2017,['China'],27672,Gallus gallus,196.0,10.31578947368421
181,MP657790.1,MP657790.1,Sequence 53 from Patent WO2020089164,17-MAR-2021,,27618,,352.0,10.352941176470589
182,MP657738.1,MP657738.1,Sequence 1 from Patent WO2020089164,17-MAR-2021,,27659,,240.0,10.0
183,MP656388.1,MP656388.1,Sequence 78 from Patent WO2020089166,17-MAR-2021,,27646,,142.0,10.142857142857142
184,MP653178.1,MP653178.1,Sequence 1 from Patent EP3656856,17-MAR-2021,,27500,,180.0,10.0
185,MT505388.1,MT505388.1,"Infectious bronchitis virus strain CK/CH/SCMY/160315, complete genome",15-Mar-2016,['China'],27627,Avain,322.0,10.0625
186,MT563407.1,MT563407.1,"Infectious bronchitis virus strain SC/SDL/19, complete genome",12-Apr-2019,['China'],27684,Chicken,276.0,10.222222222222221
187,MT367412.1,MT367412.1,"Turkey coronavirus strain gammaCoV/Tk/Poland/G160/2016, complete genome",21-Jun-2016,['Poland'],27614,Meleagris gallopavo,204.0,10.2
188,MT176422.1,MT176422.1,"Infectious bronchitis virus isolate IBV/Ck/USA/PA/P1810234-KD, complete genome",26-Jul-2018,['USA'],27698,chicken,214.0,10.7
189,MT176421.1,MT176421.1,"Infectious bronchitis virus isolate IBV/Ck/USA/PA/P1810234-TR, complete genome",25-Jul-2018,['USA'],27698,chicken,214.0,10.7
190,MW556742.1,MW556742.1,"Infectious bronchitis virus isolate CA/3099/12, complete genome",Nov-2012,['USA'],27687,chicken,298.0,10.642857142857142
191,MT591566.1,MT591566.1,"Infectious bronchitis virus strain CK/DE/IB80/2016, complete genome",Feb-2016,['Germany'],27227,Chicken,230.0,10.454545454545455
192,MT460496.1,MT460496.1,"Infectious bronchitis virus isolate CK/CH/LAH/1806, complete genome",27-DEC-2020,['China'],27642,chicken,232.0,10.08695652173913
193,MC183358.1,MC183358.1,JP 2019503693-A/1: ATTENUATED INFECTIOUS BRONCHITIS VIRUS,31-JUL-2020,,27500,,180.0,10.0
194,MN199466.1,MN199466.1,"Infectious bronchitis virus isolate R18/23, complete genome",17-Apr-2018,['South Korea'],27585,Gallus gallus,226.0,10.272727272727273
195,MN199465.1,MN199465.1,"Infectious bronchitis virus isolate R17/36, complete genome",19-May-2017,['South Korea'],27609,Gallus gallus,294.0,9.8
196,MN199464.1,MN199464.1,"Infectious bronchitis virus isolate R17/27, complete genome",04-May-2017,['South Korea'],27581,Gallus gallus,382.0,10.052631578947368
197,MN199463.1,MN199463.1,"Infectious bronchitis virus isolate R17/19, complete genome",05-Apr-2017,['South Korea'],27605,Gallus gallus,424.0,10.095238095238095
198,MN199462.1,MN199462.1,"Infectious bronchitis virus isolate R17/16, complete genome",05-Apr-2017,['South Korea'],27635,Gallus gallus,78.0,9.75
199,MN987231.1,MN987231.1,"Infectious bronchitis virus isolate IBV/ck/EGY-Monuf/USC-5/13, complete genome",Nov-2012,['Egypt'],27617,chicken (broiler),316.0,10.533333333333333
200,MN987230.1,MN987230.1,"Infectious bronchitis virus isolate IBV/ck/EGY-Monuf/NR725/16, complete genome",Apr-2016,['Egypt'],27611,chicken (broiler),184.0,9.68421052631579
201,MK957245.1,MK957245.1,"Infectious bronchitis virus strain PR01, complete genome",1988,['Brazil'],27637,Gallus gallus,264.0,9.777777777777779
202,MK957244.1,MK957244.1,"Infectious bronchitis virus strain PR05, complete genome",2000,['Brazil'],27670,Gallus gallus,228.0,9.91304347826087
203,MK953937.1,MK953937.1,"Infectious bronchitis virus strain Brazil/SP55, complete genome",2014,['Brazil'],27537,Gallus gallus,214.0,10.19047619047619
204,MN531556.1,MN531556.1,"Infectious bronchitis virus strain cK/CH/LSD/110856, complete genome",2011,['China'],27658,Gallus gallus,178.0,10.470588235294118
205,MN531555.1,MN531555.1,"Infectious bronchitis virus strain cK/CH/LSD/1112145, complete genome",2011,['China'],27726,Gallus gallus,234.0,10.173913043478262
206,MN531554.1,MN531554.1,"Infectious bronchitis virus strain cK/CH/LLN/120611, complete genome",2012,['China'],27677,Gallus gallus,276.0,10.222222222222221
207,MN517817.1,MN517817.1,"Infectious bronchitis virus strain cK/CH/LSD/110723, complete genome",2011,['China'],27944,Gallus gallus,170.0,10.0
208,MN517816.1,MN517816.1,"Infectious bronchitis virus strain cK/CH/LJL/090608, complete genome",2009,['China'],27676,Gallus gallus,234.0,10.173913043478262
209,MN509589.1,MN509589.1,"Infectious bronchitis virus strain cK/CH/LHLJ/110664, complete genome",2011,['China'],27753,Gallus gallus,178.0,10.470588235294118
210,MN509588.1,MN509588.1,"Infectious bronchitis virus strain I0730/17, complete genome",2017,['China'],27738,Gallus gallus,170.0,10.0
211,MN509587.1,MN509587.1,"Infectious bronchitis virus strain cK/CH/LDL/091021, complete genome",2009,['China'],27685,Gallus gallus,192.0,10.105263157894736
212,NC_048213.1,NC_048213.1,"Infectious bronchitis virus isolate Ind-TN92-03, complete genome",2003,['India'],27464,chicken,162.0,10.125
213,MN794188.1,MN794188.1,"Infectious bronchitis virus strain I0305/19, complete genome",2019,['China'],27619,Gallus gallus,254.0,10.16
214,MN307884.1,MN307884.1,"Infectious bronchitis virus isolate ck/CH/LJX/2017/07, complete genome",2017,['China'],27680,yellow feather broiler,214.0,10.19047619047619
215,MN128088.1,MN128088.1,"Infectious bronchitis virus strain TW2296/95w, complete genome",1995,['Taiwan'],27733,chicken,220.0,10.476190476190476
216,MN128087.1,MN128087.1,"Infectious bronchitis virus strain TW2575/98vac, complete genome",1998,['Taiwan'],27755,chicken,218.0,9.909090909090908
217,MN128086.1,MN128086.1,"Infectious bronchitis virus strain TW2296/95vac, complete genome",1995,['Taiwan'],27680,chicken,234.0,10.173913043478262
218,MK581208.1,MK581208.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/G225/2017, complete genome",07-Jul-2017,['Poland'],27613,Gallus gallus,134.0,10.307692307692308
219,MK581207.1,MK581207.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/G103/2016, complete genome",07-Apr-2016,['Poland'],27791,Gallus gallus,126.0,9.692307692307692
220,MK581206.1,MK581206.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/195/2012, complete genome",14-Dec-2012,['Poland'],27433,Gallus gallus,154.0,9.625
221,MK581205.1,MK581205.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/548/2004, complete genome",23-Sep-2004,['Poland'],27844,Gallus gallus,202.0,10.1
222,MK581204.1,MK581204.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/255/1997, complete genome",Sep-1997,['Poland'],27651,Gallus gallus,194.0,10.210526315789474
223,MK581203.1,MK581203.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/162/1997, complete genome",Jul-1997,['Poland'],27644,Gallus gallus,238.0,10.347826086956522
224,MK581202.1,MK581202.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/80/1989, complete genome",08-Jun-1989,['Poland'],27875,Gallus gallus,234.0,10.173913043478262
225,MK581201.1,MK581201.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/79/1989, complete genome",08-Jun-1989,['Poland'],27640,Gallus gallus,278.0,10.296296296296296
226,MK581200.1,MK581200.1,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/78/1989, complete genome",08-Jun-1989,['Poland'],27324,Gallus gallus,278.0,10.296296296296296
227,KT886454.1,KT886454.1,"Infectious bronchitis virus isolate gammaCoV/Ck/Poland/74/2009, complete genome",2009,['Poland'],27418,Gallus gallus,216.0,10.285714285714286
228,MK618759.1,MK618759.1,"Infectious bronchitis virus isolate K047-12, partial genome",2012,['South Korea'],27698,chicken,318.0,10.258064516129032
229,MK618758.1,MK618758.1,"Infectious bronchitis virus isolate K046-12, partial genome",2012,['South Korea'],26760,chicken,152.0,10.133333333333333
230,MN197549.1,MN197549.1,"Infectious bronchitis virus isolate CK/CH/GD/GDTS13, complete genome",2016,['China'],27369,chicken,242.0,10.521739130434783
231,LN610099.1,LN610099.1,Guinea fowl coronavirus GfCoV/FR/2011 complete genome,21-AUG-2015,['France'],27471,,238.0,9.153846153846153
232,MN512438.1,MN512438.1,"Infectious bronchitis virus isolate IBV/Ck/Can/18-049707, complete genome",2017,['Canada'],27708,chicken,298.0,10.275862068965518
233,MN512437.1,MN512437.1,"Infectious bronchitis virus isolate IBV/Ck/Can/18-048430, complete genome",2017,['Canada'],27684,chicken,298.0,10.275862068965518
234,MN512436.1,MN512436.1,"Infectious bronchitis virus isolate IBV/Ck/Can/18-048192T, complete genome",2017,['Canada'],27638,chicken,298.0,10.275862068965518
235,MN512435.1,MN512435.1,"Infectious bronchitis virus isolate IBV/Ck/Can/17-036989, complete genome",2017,['Canada'],27708,chicken,298.0,10.275862068965518
236,MN512434.1,MN512434.1,"Infectious bronchitis virus isolate IBV/Ck/Can/17-035614, complete genome",2017,['Canada'],27710,chicken,298.0,10.275862068965518
237,MG233398.1,MG233398.1,"Infectious bronchitis virus isolate IS-1494, complete genome",2015,['Iran'],27674,chicken,174.0,10.235294117647058
238,LY611929.1,LY611929.1,KR 1020180104088-A/1: ATTENUATED INFECTIOUS BRONCHITIS VIRUS,20-SEP-2019,,27500,,180.0,10.0
239,MN096598.1,MN096598.1,"Infectious bronchitis virus strain ck/CH/YNSL/160501, complete genome",2016,['China: Yunnan'],27680,chicken,296.0,10.206896551724139
240,MK329221.1,MK329221.1,"Infectious bronchitis virus isolate CK-CH-GX-YL17, complete genome",05-Jul-2017,['China'],27686,chicken,242.0,10.521739130434783
241,MK309398.1,MK309398.1,"Infectious bronchitis virus isolate CK/CH/GD/HY16, complete genome",05-Jul-2017,['China'],27686,chicken,242.0,10.521739130434783
242,MK937833.1,MK937833.1,"Infectious bronchitis virus strain ck/CH/LJL/140820, complete genome",2014,['China'],27642,Gallus,276.0,10.222222222222221
243,MK937832.1,MK937832.1,"Infectious bronchitis virus strain ck/CH/LJL/130906, complete genome",2013,['China'],27471,Gallus,158.0,9.875
244,MK937831.1,MK937831.1,"Infectious bronchitis virus strain H120, complete genome",18-JUN-2019,['China'],27642,Gallus,216.0,9.818181818181818
245,MK937830.1,MK937830.1,"Infectious bronchitis virus strain M41, complete genome",18-JUN-2019,['China'],27485,Gallus,180.0,10.0
246,MK937829.1,MK937829.1,"Infectious bronchitis virus strain I0306/17, complete genome",2017,['China'],27639,Gallus,216.0,9.818181818181818
247,MK937828.1,MK937828.1,"Infectious bronchitis virus strain I1124/16, complete genome",2016,['China'],27475,Gallus,110.0,10.0
248,MK574043.1,MK574043.1,"Infectious bronchitis virus strain ck/CH/LHB/110617, complete genome",2011,['China'],27685,Gallus,256.0,9.846153846153847
249,MK574042.1,MK574042.1,"Infectious bronchitis virus strain ck/CH/LHB/110615, complete genome",2011,['China'],27686,Gallus,256.0,9.846153846153847
250,MK423877.1,MK423877.1,"Pheasant coronavirus strain gammaCoV/ph/China/I0623/17, complete genome",2017,['China'],27652,Pheasant,176.0,9.777777777777779
251,MK423876.1,MK423876.1,"Pheasant coronavirus strain gammaCoV/ph/China/I0710/17, complete genome",2017,['China'],27655,Pheasant,214.0,9.304347826086957
252,MK217375.1,MK217375.1,"Infectious bronchitis virus strain I1209/16, complete genome",2016,['China'],27660,Gallus,286.0,10.592592592592593
253,MK217374.1,MK217374.1,"Infectious bronchitis virus strain I0916/16, complete genome",2016,['China'],27695,Gallus,242.0,10.521739130434783
254,MK217373.1,MK217373.1,"Infectious bronchitis virus strain I0725/17, complete genome",2017,['China'],27708,Gallus,192.0,10.105263157894736
255,MK217372.1,MK217372.1,"Infectious bronchitis virus strain I0221/17, complete genome",2017,['China'],27617,Gallus,236.0,10.727272727272727
256,MK142676.1,MK142676.1,"Infectious bronchitis virus isolate ahysx-1, complete genome",2016,['China'],27718,,288.0,10.666666666666666
257,MK644086.1,MK644086.1,"Infectious bronchitis virus strain E160_YN, complete genome",2018,['China'],27600,chicken,270.0,10.384615384615385
258,MK728875.1,MK728875.1,"Infectious bronchitis virus strain M41-CK, complete genome",Feb-2012,['United Kingdom'],27455,Gallus gallus,180.0,10.0
259,KY047602.1,KY047602.1,"Infectious bronchitis virus isolate gammaCoV/Ck/Poland/G052/2016, complete genome",Feb-2016,['Poland'],27595,Gallus gallus (6 week-old broilers),148.0,9.866666666666667
260,MH878976.1,MH878976.1,"Infectious bronchitis virus isolate VFAR-047, complete genome",22-Feb-2014,['Peru'],27467,Gallus gallus,174.0,9.666666666666666
261,MA765825.1,MA765825.1,JP 2017522907-A/1: Coronavirus,31-JAN-2019,,27500,,180.0,10.0
262,MH181793.1,MH181793.1,"Infectious bronchitis virus strain HH06, complete genome",2006,['China'],27672,chicken,260.0,10.833333333333334
263,MG738155.1,MG738155.1,"Infectious bronchitis virus isolate IBS130/2015, complete genome",2015,['Malaysia'],27660,Gallus gallus (chicken),192.0,10.105263157894736
264,MG738154.1,MG738154.1,"Infectious bronchitis virus isolate IBS037A/2014, complete genome",2014,['Malaysia'],27669,Gallus gallus (chicken),334.0,10.4375
265,MH539772.1,MH539772.1,"Infectious bronchitis virus isolate IBV_SES_15SK-02, complete genome",2015/2016,['Canada'],27474,Gallus gallus,180.0,10.0
266,MH539771.1,MH539771.1,"Infectious bronchitis virus isolate IBV_SES_15AB-01, complete genome",2015/2016,['Canada'],27474,Gallus gallus,180.0,10.0
267,MK032181.1,MK032181.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0347/11, complete genome",2011,['China'],27681,Gallus,242.0,10.521739130434783
268,MK032180.1,MK032180.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0737/17, complete genome",2017,['China'],27678,Gallus,174.0,9.666666666666666
269,MK032179.1,MK032179.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0722/17, complete genome",2017,['China'],27678,Gallus,186.0,9.789473684210526
270,MK032178.1,MK032178.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0718/17, complete genome",2017,['China'],27688,Gallus,230.0,10.0
271,MK032177.1,MK032177.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0724/17, complete genome",2017,['China'],27681,Gallus,186.0,9.789473684210526
272,MH924835.1,MH924835.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0636/16, complete genome",2016,['China'],27639,Gallus,246.0,10.695652173913043
273,MF924725.1,MF924725.1,"Infectious bronchitis virus isolate K2, complete genome",14-OCT-2018,['South Korea'],27626,Gallus gallus,78.0,9.75
274,MF924724.1,MF924724.1,"Infectious bronchitis virus isolate BP-CaKII, complete genome",11-Dec-2008,['South Korea'],27623,Gallus gallus,78.0,9.75
275,JF893452.2,JF893452.2,"Infectious bronchitis virus isolate YN, complete genome",2005,['China'],27681,chicken,270.0,10.384615384615385
276,MG517474.1,MG517474.1,"Infectious bronchitis virus isolate GZ14_F80_vaccine, complete genome",01-Jul-2016,['China'],27656,chicken,212.0,10.6
277,MH020185.1,MH020185.1,"Infectious bronchitis virus isolate CK/CH/HD/171018, complete genome",18-Oct-2017,['China'],27688,chicken,288.0,10.285714285714286
278,MH779860.1,MH779860.1,"Infectious bronchitis virus isolate Ark99_pathogenic_field_virus, complete genome",2014,['USA'],27603,,234.0,10.636363636363637
279,MH779859.1,MH779859.1,"Infectious bronchitis virus isolate ArkGA_P60, complete genome",2016,['USA'],27603,,234.0,10.636363636363637
280,MH779858.1,MH779858.1,"Infectious bronchitis virus isolate ArkGA_P40, complete genome",2016,['USA'],27603,,234.0,10.636363636363637
281,MH779857.1,MH779857.1,"Infectious bronchitis virus isolate ArkGA_P20, complete genome",2015,['USA'],27603,,234.0,10.636363636363637
282,MH779856.1,MH779856.1,"Infectious bronchitis virus isolate ArkGA_P1, complete genome",2014,['USA'],27603,,234.0,10.636363636363637
283,MG197727.1,MG197727.1,"Infectious bronchitis virus isolate CK/CH/GD/QY16, complete genome",01-Nov-2016,['China'],27696,chicken,318.0,10.258064516129032
284,MG021194.1,MG021194.1,"Infectious bronchitis virus isolate gammaCoV/AvCov/Ck/Italy/624I/96, complete genome",1996,['Italy'],27552,chicken,338.0,9.941176470588236
285,NC_010800.1,NC_010800.1,"Turkey coronavirus, complete genome",13-AUG-2018,['Canada'],27657,turkey,186.0,10.333333333333334
286,MF508703.1,MF508703.1,"Infectious bronchitis virus isolate YX10 D90 vaccine, complete genome",01-Jan-2013,['China'],27590,chicken,230.0,10.0
287,LP994923.2,LP994923.2,Sequence 1 from Patent WO2017129975,09-MAY-2018,,27500,,180.0,10.0
288,MG763935.1,MG763935.1,"Infectious bronchitis virus strain IBV/Chicken/Haryana/53/2013, complete genome",2013,['India'],27631,chicken,216.0,9.818181818181818
289,LY505956.1,LY505956.1,KR 1020170032441-A/1: CORONAVIRUS,27-MAR-2018,,27500,,180.0,10.0
290,MG448607.1,MG448607.1,"Infectious bronchitis virus strain ck/CH/LHB/121042, complete genome",2012,['China'],27675,Gallus gallus,234.0,10.173913043478262
291,KY799582.1,KY799582.1,"Infectious bronchitis virus strain ck/CH/LSC/99I, complete genome",06-MAR-2018,['China'],27672,Gallus gallus,204.0,10.2
292,KY776701.1,KY776701.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0108/17, complete genome",2017,['China'],27620,Gallus gallus,206.0,10.842105263157896
293,KY776700.1,KY776700.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0712/11, complete genome",06-MAR-2018,['China'],27623,Gallus gallus,206.0,10.842105263157896
294,KY421673.1,KY421673.1,"Infectious bronchitis virus isolate SD, complete genome",2013,['China'],27678,chicken,226.0,9.826086956521738
295,KY421672.1,KY421672.1,"Infectious bronchitis virus isolate SZ, complete genome",2012,['China'],27679,chicken,252.0,10.5
296,MF882923.1,MF882923.1,"Infectious bronchitis virus isolate CK/CH/HB/2016, complete genome",Jul-2016,['China'],27705,chicken,242.0,10.521739130434783
297,KX721498.1,KX721498.1,"Infectious bronchitis virus isolate SCZJ-2, partial genome",2011,['China'],27587,chicken,280.0,10.0
298,MF421320.1,MF421320.1,"Infectious bronchitis virus isolate UY/11/CA/18, complete genome",2011,['Uruguay'],27634,Gallus gallus,250.0,10.0
299,MF421319.1,MF421319.1,"Infectious bronchitis virus isolate UY/09/CA/01, complete genome",2009,['Uruguay'],27647,Gallus gallus,292.0,10.428571428571429
300,KY273667.1,KY273667.1,"Infectious bronchitis virus isolate Jordan/Mass/15/2004, partial genome",2004,['Jordan'],27170,chicken,276.0,10.222222222222221
301,KY805846.1,KY805846.1,"Infectious bronchitis virus isolate IBV/Ck/EG/CU/4/2014, complete genome",2014,['Egypt'],27663,Gallus gallus,256.0,10.24
302,KY805845.1,KY805845.1,"Infectious bronchitis virus isolate IBV/Ck/EG/CU/1/2014, complete genome",2014,['Egypt'],27631,Gallus gallus,276.0,10.222222222222221
303,KU900744.1,KU900744.1,"Infectious bronchitis virus strain QIA-Q43, complete genome",2006,['South Korea'],27675,Gallus gallus,112.0,10.181818181818182
304,KU900743.1,KU900743.1,"Infectious bronchitis virus strain SNU-10043, complete genome",2010,['South Korea'],27683,Gallus gallus,100.0,10.0
305,KU900742.1,KU900742.1,"Infectious bronchitis virus strain SNU-11045, complete genome",2011,['South Korea'],27679,Gallus gallus,296.0,10.206896551724139
306,KU900741.1,KU900741.1,"Infectious bronchitis virus strain SNU-9106, complete genome",2009,['South Korea'],27684,Gallus gallus,118.0,9.833333333333334
307,KU900740.1,KU900740.1,"Infectious bronchitis virus strain QIA-KR/D79/05, complete genome",2005,['South Korea'],27682,Gallus gallus,112.0,10.181818181818182
308,KU900739.1,KU900739.1,"Infectious bronchitis virus strain QIA-03342, complete genome",2003,['South Korea'],27684,Gallus gallus,112.0,10.181818181818182
309,KU900738.1,KU900738.1,"Infectious bronchitis virus strain SNU-8065, complete genome",2008,['South Korea'],27679,Gallus gallus,266.0,10.23076923076923
310,KY588135.1,KY588135.1,"Infectious bronchitis virus isolate Pakistan/Mass/1009/13A/2015, partial genome",2015,['Pakistan'],27488,chicken,276.0,10.222222222222221
311,KY588134.1,KY588134.1,"Infectious bronchitis virus isolate Pakistan/Mass/1003/2A/2015, partial genome",2015,['Pakistan'],27355,chicken,248.0,10.333333333333334
312,KX364300.1,KX364300.1,"Infectious bronchitis virus strain ck/CH/LSD/111218, complete genome",2011,['China'],27675,Gallus gallus,320.0,10.0
313,KX364299.1,KX364299.1,"Infectious bronchitis virus strain ck/CH/LSD/101223, complete genome",2010,['China'],27675,Gallus gallus,164.0,10.25
314,KX364298.1,KX364298.1,"Infectious bronchitis virus strain ck/CH/LDL/05II, complete genome",2005,['China'],27678,Gallus gallus,206.0,10.3
315,KX364297.1,KX364297.1,"Infectious bronchitis virus strain ck/CH/LJL/131006, complete genome",Oct-2013,['China'],27686,Gallus gallus,258.0,9.923076923076923
316,KX364296.1,KX364296.1,"Infectious bronchitis virus strain ck/CH/LJL/08-9, complete genome",2008,['China'],27655,Gallus gallus,296.0,10.206896551724139
317,KX364295.1,KX364295.1,"Infectious bronchitis virus strain ck/CH/LBJ/140511, complete genome",May-2014,['China'],27688,Gallus gallus,218.0,10.380952380952381
318,KX364294.1,KX364294.1,"Infectious bronchitis virus strain ck/CH/LBJ/140528, complete genome",2014,['China'],27685,Gallus gallus,168.0,10.5
319,KX364293.1,KX364293.1,"Infectious bronchitis virus strain ck/CH/LJL/07III, complete genome",2007,['China'],27686,Gallus gallus,318.0,10.258064516129032
320,KX364292.1,KX364292.1,"Infectious bronchitis virus strain ck/CH/LSD/110739, complete genome",2011,['China'],27684,Gallus gallus,300.0,10.344827586206897
321,KX364291.1,KX364291.1,"Infectious bronchitis virus strain ck/CH/LSD/110409, complete genome",2007,['China'],27685,Gallus gallus,232.0,10.08695652173913
322,KX364290.1,KX364290.1,"Infectious bronchitis virus strain ck/CH/LJL/101150, complete genome",2010,['China'],27685,Gallus gallus,390.0,10.0
323,KY620116.1,KY620116.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I1101/16, complete genome",2016,['China'],27685,Gallus gallus,144.0,10.285714285714286
324,KY407558.1,KY407558.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0118/14, complete genome",2014,['China'],27680,Gallus gallus,336.0,10.181818181818182
325,KY407557.1,KY407557.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0111/14, complete genome",2014,['China'],27677,Gallus gallus,314.0,10.129032258064516
326,KY407556.1,KY407556.1,"Infectious bronchitis virus strain gammaCoV/ck/China/I0114/14, complete genome",2014,['China'],27681,Gallus gallus,380.0,10.27027027027027
327,KX640829.1,KX640829.1,"Infectious bronchitis virus strain ck/CH/LGX/111119, complete genome",2011,['China'],27679,Gallus gallus,288.0,10.285714285714286
328,KX434790.1,KX434790.1,"Infectious bronchitis virus strain ck/CH/LJS/111210, complete genome",2011,['China'],27618,Gallus gallus,244.0,10.166666666666666
329,KX434789.1,KX434789.1,"Infectious bronchitis virus strain ck/CH/LJL/140530, complete genome",2014,['China'],27685,Gallus gallus,276.0,9.857142857142858
330,KX434788.1,KX434788.1,"Infectious bronchitis virus strain ck/CH/LHLJ/130622, complete genome",2013,['China'],27684,Gallus gallus,266.0,10.23076923076923
331,KX425847.1,KX425847.1,"Infectious bronchitis virus strain ck/CH/LJL/140734, complete genome",2014,['China'],27709,Gallus gallus,258.0,9.923076923076923
332,KX400753.1,KX400753.1,"Infectious bronchitis virus strain ck/CH/LHB/110123, complete genome",2011,['China'],27676,Gallus gallus,316.0,9.875
333,KX389094.1,KX389094.1,"Infectious bronchitis virus strain ck/CH/LBJ/120481, complete genome",2012,['China'],27681,Gallus gallus,210.0,10.0
334,KX375808.1,KX375808.1,"Infectious bronchitis virus strain ck/CH/LHLJ/99I, complete genome",1999,['China'],27665,Gallus gallus,252.0,10.08
335,KX375807.1,KX375807.1,"Infectious bronchitis virus strain ck/CH/LHLJ/110836, complete genome",2011,['China'],27675,Gallus gallus,266.0,10.23076923076923
336,KX375806.1,KX375806.1,"Infectious bronchitis virus strain ck/CH/LHLJ/110673, complete genome",2011,['China'],27684,Gallus gallus,266.0,10.23076923076923
337,KX375805.1,KX375805.1,"Infectious bronchitis virus strain ck/CH/LJS/07V, complete genome",2007,['China'],27674,Gallus gallus,226.0,10.272727272727273
338,KX372250.1,KX372250.1,"Infectious bronchitis virus strain ck/CH/LSD/130205, complete genome",2013,['China'],27685,Gallus gallus,226.0,9.826086956521738
339,KX372249.1,KX372249.1,"Infectious bronchitis virus strain ck/CH/LHLJ/121219, complete genome",2012,['China'],27684,Gallus gallus,214.0,10.19047619047619
340,KX259257.1,KX259257.1,"Infectious bronchitis virus strain ck/CH/LJS/120848, complete genome",Aug-2012,['China'],27686,Gallus gallus,266.0,10.23076923076923
341,KX259256.1,KX259256.1,"Infectious bronchitis virus strain ck/CH/LJS/120552, complete genome",May-2012,['China'],27681,Gallus gallus,276.0,10.222222222222221
342,KX259255.1,KX259255.1,"Infectious bronchitis virus strain ck/CH/LJS/111111, complete genome",Nov-2011,['China'],27685,Gallus gallus,266.0,10.23076923076923
343,KX259254.1,KX259254.1,"Infectious bronchitis virus strain ck/CH/LSD/090314, complete genome",2009,['China'],27685,Gallus gallus,168.0,10.5
344,KX259253.1,KX259253.1,"Infectious bronchitis virus strain ck/CH/LHN/120338, complete genome",2012,['China'],27678,Gallus gallus,192.0,10.105263157894736
345,KX259252.1,KX259252.1,"Infectious bronchitis virus strain ck/CH/LJS/110439, complete genome",2011,['China'],27685,Gallus gallus,304.0,10.482758620689655
