,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals Total Length,Intervals Mean Length
158,JQ316196.1,JQ316196.1,"SARS coronavirus HKU-39849 isolate UOB, complete genome",16-Apr-2003,['United Kingdom'],29727,,538.0,10.346153846153847
159,DQ412043.1,DQ412043.1,"Bat SARS coronavirus Rm1, complete genome",13-JUL-2006,,29749,Rhinolophus macrotis,364.0,10.705882352941176
160,DQ412042.1,DQ412042.1,"Bat SARS coronavirus Rf1, complete genome",13-JUL-2006,,29709,Rhinolophus ferrumequinum,360.0,10.588235294117647
161,AY595412.1,AY595412.1,"SARS coronavirus LLJ-2004, complete genome",07-DEC-2006,,29716,,538.0,10.346153846153847
162,AY463060.1,AY463060.1,"SARS coronavirus ShanghaiQXC2, complete genome",05-JAN-2004,,29013,,538.0,10.346153846153847
163,AY463059.1,AY463059.1,"SARS coronavirus ShanghaiQXC1, complete genome",05-JAN-2004,,29592,,538.0,10.346153846153847
164,AY485278.1,AY485278.1,"SARS coronavirus Sino3-11, complete genome",18-NOV-2005,,29740,,538.0,10.346153846153847
165,AY485277.1,AY485277.1,"SARS coronavirus Sino1-11, complete genome",18-NOV-2005,,29741,,538.0,10.346153846153847
166,FJ882960.1,FJ882960.1,"SARS coronavirus ExoN1 isolate P3pp34, complete genome",06-Aug-2008,['USA: Tennessee'],29646,,568.0,10.327272727272728
167,FJ882956.1,FJ882956.1,"SARS coronavirus ExoN1 isolate P3pp53, complete genome",06-Aug-2008,['USA: Tennessee'],29644,,538.0,10.346153846153847
168,FJ882955.1,FJ882955.1,"SARS coronavirus ExoN1 isolate P3pp19, complete genome",28-Mar-2008,['USA: Tennessee'],29646,,538.0,10.346153846153847
169,FJ882954.1,FJ882954.1,"SARS coronavirus ExoN1 isolate P3pp46, complete genome",06-Aug-2008,['USA: Tennessee'],29636,,538.0,10.346153846153847
170,FJ882950.1,FJ882950.1,"SARS coronavirus ExoN1 isolate P3pp60, complete genome",06-Aug-2008,['USA: Tennessee'],29646,,538.0,10.346153846153847
171,FJ882949.1,FJ882949.1,"SARS coronavirus wtic-MB isolate P3pp23, complete genome",28-Mar-2008,['USA: Tennessee'],29647,,538.0,10.346153846153847
172,FJ882947.1,FJ882947.1,"SARS coronavirus wtic-MB isolate P3pp7, complete genome",28-Mar-2008,['USA: Tennessee'],29616,,538.0,10.346153846153847
173,FJ882946.1,FJ882946.1,"SARS coronavirus wtic-MB isolate P3pp13, complete genome",28-Mar-2008,['USA: Tennessee'],29647,,538.0,10.346153846153847
174,FJ882944.1,FJ882944.1,"SARS coronavirus ExoN1 isolate P3pp23, complete genome",28-Mar-2008,['USA: Tennessee'],29628,,538.0,10.346153846153847
175,FJ882941.1,FJ882941.1,"SARS coronavirus ExoN1 isolate P3pp8, complete genome",28-Mar-2008,['USA: Tennessee'],29665,,538.0,10.346153846153847
176,FJ882940.1,FJ882940.1,"SARS coronavirus ExoN1 isolate P3pp37, complete genome",06-Aug-2008,['USA: Tennessee'],29646,,538.0,10.346153846153847
177,FJ882939.1,FJ882939.1,"SARS coronavirus wtic-MB isolate P3pp16, complete genome",28-Mar-2008,['USA: Tennessee'],29646,,538.0,10.346153846153847
178,FJ882938.1,FJ882938.1,"SARS coronavirus wtic-MB, complete genome",22-Sep-2007,['USA: Tennessee'],29687,,538.0,10.346153846153847
179,FJ882937.1,FJ882937.1,"SARS coronavirus wtic-MB isolate P3pp18, complete genome",28-Mar-2008,['USA: Tennessee'],29648,,538.0,10.346153846153847
180,FJ882936.1,FJ882936.1,"SARS coronavirus wtic-MB isolate P3pp2, complete genome",28-Mar-2008,['USA: Tennessee'],29646,,538.0,10.346153846153847
181,FJ882935.1,FJ882935.1,"SARS coronavirus wtic-MB isolate P3pp21, complete genome",28-Mar-2008,['USA: Tennessee'],29647,,538.0,10.346153846153847
182,FJ882934.1,FJ882934.1,"SARS coronavirus wtic-MB isolate P3pp29, complete genome",28-Mar-2008,['USA: Tennessee'],29647,,538.0,10.346153846153847
183,FJ882933.1,FJ882933.1,"SARS coronavirus wtic-MB isolate P3pp6, complete genome",28-Mar-2008,['USA: Tennessee'],29648,,538.0,10.346153846153847
184,FJ882932.1,FJ882932.1,"SARS coronavirus wtic-MB isolate P3pp14, complete genome",28-Mar-2008,['USA: Tennessee'],29646,,538.0,10.346153846153847
185,FJ882931.1,FJ882931.1,"SARS coronavirus ExoN1 isolate P3pp12, complete genome",28-Mar-2008,['USA: Tennessee'],29646,,538.0,10.346153846153847
186,FJ882930.1,FJ882930.1,"SARS coronavirus ExoN1, complete genome",22-Sep-2007,['USA: Tennessee'],29687,,538.0,10.346153846153847
187,FJ882929.1,FJ882929.1,"SARS coronavirus ExoN1 isolate P3pp1, complete genome",28-Mar-2008,['USA: Tennessee'],29665,,538.0,10.346153846153847
188,FJ882928.1,FJ882928.1,"SARS coronavirus ExoN1 isolate P1pp1, complete genome",28-Aug-2007,['USA: Tennessee'],29687,,538.0,10.346153846153847
189,FJ882927.1,FJ882927.1,"SARS coronavirus wtic-MB isolate P1pp1, complete genome",26-Sep-2007,['USA: Tennessee'],29687,,538.0,10.346153846153847
190,FJ882926.1,FJ882926.1,"SARS coronavirus ExoN1, complete genome",22-Sep-2007,['USA: Tennessee'],29675,,538.0,10.346153846153847
191,GQ153548.1,GQ153548.1,"Bat SARS coronavirus HKU3-13, complete genome",05-APR-2010,,29677,,338.0,10.5625
192,GQ153547.1,GQ153547.1,"Bat SARS coronavirus HKU3-12, complete genome",05-APR-2010,,29704,,382.0,10.61111111111111
193,GQ153546.1,GQ153546.1,"Bat SARS coronavirus HKU3-11, complete genome",05-APR-2010,,29695,,338.0,10.5625
194,GQ153545.1,GQ153545.1,"Bat SARS coronavirus HKU3-10, complete genome",05-APR-2010,,29695,,338.0,10.5625
195,GQ153544.1,GQ153544.1,"Bat SARS coronavirus HKU3-9, complete genome",05-APR-2010,,29695,,338.0,10.5625
196,GQ153543.1,GQ153543.1,"Bat SARS coronavirus HKU3-8, complete genome",05-APR-2010,,29681,,410.0,10.25
197,GQ153542.1,GQ153542.1,"Bat SARS coronavirus HKU3-7, complete genome",05-APR-2010,,29716,,410.0,10.25
198,GQ153541.1,GQ153541.1,"Bat SARS coronavirus HKU3-6, complete genome",05-APR-2010,,29704,,326.0,10.516129032258064
199,GQ153540.1,GQ153540.1,"Bat SARS coronavirus HKU3-5, complete genome",05-APR-2010,,29704,,338.0,10.5625
200,GQ153539.1,GQ153539.1,"Bat SARS coronavirus HKU3-4, complete genome",05-APR-2010,,29704,,326.0,10.516129032258064
201,FJ588686.1,FJ588686.1,"Bat SARS CoV Rs672/2006, complete genome",2006,['China'],29059,Rhinolophus sinicus,480.0,10.434782608695652
202,AY282752.2,AY282752.2,"SARS coronavirus CUHK-Su10, complete genome",17-NOV-2003,,29736,,538.0,10.346153846153847
203,AY310120.1,AY310120.1,"SARS coronavirus FRA, complete genome",12-DEC-2003,,29740,,538.0,10.346153846153847
204,AY291315.1,AY291315.1,"SARS coronavirus Frankfurt 1, complete genome",16-MAR-2004,,29727,,538.0,10.346153846153847
205,AY313906.1,AY313906.1,"SARS coronavirus GD69, complete genome",28-FEB-2005,"['China: Jiangmen, Guangdong']",29754,,538.0,10.346153846153847
206,AY283798.2,AY283798.2,"SARS coronavirus Sin2774, complete genome",02-OCT-2003,['Singapore'],29711,,538.0,10.346153846153847
207,AY283797.1,AY283797.1,"SARS coronavirus Sin2748, complete genome",12-AUG-2003,['Singapore'],29706,,538.0,10.346153846153847
208,AY283796.1,AY283796.1,"SARS coronavirus Sin2679, complete genome",12-AUG-2003,['Singapore'],29711,,538.0,10.346153846153847
209,AY283795.1,AY283795.1,"SARS coronavirus Sin2677, complete genome",12-AUG-2003,['Singapore'],29705,,538.0,10.346153846153847
210,AY283794.1,AY283794.1,"SARS coronavirus Sin2500, complete genome",12-AUG-2003,['Singapore'],29711,,538.0,10.346153846153847
211,GU553365.1,GU553365.1,"SARS coronavirus HKU-39849 isolate TCVSP-HARROD-00003, complete genome",05-Dec-2007,['USA'],29644,Chlorocebus aethiops,538.0,10.346153846153847
212,GU553364.1,GU553364.1,"SARS coronavirus HKU-39849 isolate TCVSP-HARROD-00002, complete genome",07-Jun-2003,['China: Hong Kong'],29644,Homo sapiens,538.0,10.346153846153847
213,GU553363.1,GU553363.1,"SARS coronavirus HKU-39849 isolate TCVSP-HARROD-00001, complete genome",07-Jun-2003,['China: Hong Kong'],29644,Homo sapiens,538.0,10.346153846153847
214,AY686864.1,AY686864.1,"SARS coronavirus B039, complete genome",08-JUL-2005,,29525,palm civet,538.0,10.346153846153847
215,AY279354.2,AY279354.2,"SARS coronavirus BJ04, complete genome",01-SEP-2009,,29732,,538.0,10.346153846153847
216,AY278490.3,AY278490.3,"SARS coronavirus BJ03, complete genome",01-SEP-2009,,29740,,538.0,10.346153846153847
217,AY278487.3,AY278487.3,"SARS coronavirus BJ02, complete genome",01-SEP-2009,,29745,,538.0,10.346153846153847
218,AY278488.2,AY278488.2,"SARS coronavirus BJ01, complete genome",01-SEP-2009,,29725,,538.0,10.346153846153847
219,DQ071615.1,DQ071615.1,"Bat SARS coronavirus Rp3, complete genome",25-JAN-2006,['China'],29736,bat,454.0,10.318181818181818
220,AY304488.1,AY304488.1,"SARS coronavirus SZ16, complete genome",05-NOV-2003,['Hong Kong'],29731,,502.0,10.244897959183673
221,AY304486.1,AY304486.1,"SARS coronavirus SZ3, complete genome",05-NOV-2003,['Hong Kong'],29741,,502.0,10.244897959183673
222,FJ882962.1,FJ882962.1,"SARS coronavirus MA15 ExoN1 isolate P3pp10, complete genome",18-Dec-2008,['USA: Tennessee'],29721,,538.0,10.346153846153847
223,FJ882961.1,FJ882961.1,"SARS coronavirus MA15 isolate P3pp5, complete genome",25-Nov-2008,['USA: Tennessee'],29720,,538.0,10.346153846153847
224,FJ882959.1,FJ882959.1,"SARS coronavirus MA15 ExoN1 isolate P3pp6, complete genome",26-Nov-2008,['USA: Tennessee'],29721,,538.0,10.346153846153847
225,FJ882958.1,FJ882958.1,"SARS coronavirus MA15 isolate P3pp7, complete genome",25-Nov-2008,['USA: Tennessee'],29720,,538.0,10.346153846153847
226,FJ882957.1,FJ882957.1,"SARS coronavirus MA15, complete genome",25-Nov-2008,['USA: Tennessee'],29720,,538.0,10.346153846153847
227,FJ882953.1,FJ882953.1,"SARS coronavirus MA15 ExoN1 isolate P3pp4, complete genome",26-Nov-2008,['USA: Tennessee'],29648,,538.0,10.346153846153847
228,FJ882952.1,FJ882952.1,"SARS coronavirus MA15 isolate P3pp4, complete genome",25-Nov-2008,['USA: Tennessee'],29720,,538.0,10.346153846153847
229,FJ882951.1,FJ882951.1,"SARS coronavirus MA15 ExoN1 isolate P3pp3, complete genome",26-Nov-2008,['USA: Tennessee'],29721,,538.0,10.346153846153847
230,FJ882948.1,FJ882948.1,"SARS coronavirus MA15 isolate P3pp3, complete genome",25-Nov-2008,['USA: Tennessee'],29720,,538.0,10.346153846153847
231,FJ882945.1,FJ882945.1,"SARS coronavirus MA15 isolate P3pp6, complete genome",25-Nov-2008,['USA: Tennessee'],29720,,538.0,10.346153846153847
232,FJ882943.1,FJ882943.1,"SARS coronavirus MA15 ExoN1, complete genome",21-Nov-2008,['USA: North Carolina'],29720,,538.0,10.346153846153847
233,FJ882942.1,FJ882942.1,"SARS coronavirus MA15 ExoN1 isolate P3pp5, complete genome",26-Nov-2008,['USA: Tennessee'],29721,,538.0,10.346153846153847
234,DQ648857.1,DQ648857.1,"Bat coronavirus (BtCoV/279/2005), complete genome",19-JUL-2006,,29741,,328.0,10.933333333333334
235,DQ648856.1,DQ648856.1,"Bat coronavirus (BtCoV/273/2005), complete genome",19-JUL-2006,,29704,,360.0,10.588235294117647
236,AY864805.1,AY864805.1,"SARS coronavirus BJ162, complete genome",08-JUN-2006,['China: Beijing'],29751,,538.0,10.346153846153847
237,AY686863.1,AY686863.1,"SARS coronavirus A022, complete genome",21-JUL-2006,,29499,,538.0,10.346153846153847
238,AY714217.1,AY714217.1,"SARS Coronavirus CDC#200301157, complete genome",28-SEP-2004,['USA'],29727,,538.0,10.346153846153847
239,AY572038.1,AY572038.1,"SARS coronavirus civet020, complete genome",01-DEC-2005,['China: Southern China'],29683,civet,538.0,10.346153846153847
240,AY572035.1,AY572035.1,"SARS coronavirus civet010, complete genome",01-DEC-2005,['China: Southern China'],29518,civet,538.0,10.346153846153847
241,AY572034.1,AY572034.1,"SARS coronavirus civet007, complete genome",01-DEC-2005,['China: Southern China'],29540,civet,538.0,10.346153846153847
242,AY654624.1,AY654624.1,"SARS coronavirus TJF, complete genome",07-MAR-2005,,29745,,538.0,10.346153846153847
243,AY390556.1,AY390556.1,"SARS coronavirus GZ02, complete genome",31-JAN-2004,['China: Guangzhou'],29760,,538.0,10.346153846153847
244,AY508724.1,AY508724.1,"SARS coronavirus NS-1, complete genome",17-JAN-2004,,29732,,538.0,10.346153846153847
245,AY502932.1,AY502932.1,"SARS coronavirus TW9, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
246,AY502931.1,AY502931.1,"SARS coronavirus TW8, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
247,AY502930.1,AY502930.1,"SARS coronavirus TW7, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
248,AY502929.1,AY502929.1,"SARS coronavirus TW6, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
249,AY502928.1,AY502928.1,"SARS coronavirus TW5, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
250,AY502927.1,AY502927.1,"SARS coronavirus TW4, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
251,AY502926.1,AY502926.1,"SARS coronavirus TW3, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
252,AY502925.1,AY502925.1,"SARS coronavirus TW2, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
253,AY502924.1,AY502924.1,"SARS coronavirus TW11, complete genome",25-FEB-2004,['Taiwan'],29727,,538.0,10.346153846153847
254,AY502923.1,AY502923.1,"SARS coronavirus TW10, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
255,AY357076.1,AY357076.1,"SARS coronavirus PUMC03, complete genome",17-NOV-2003,,29745,,538.0,10.346153846153847
256,AY357075.1,AY357075.1,"SARS coronavirus PUMC02, complete genome",17-NOV-2003,,29738,,538.0,10.346153846153847
257,AY350750.1,AY350750.1,"SARS coronavirus PUMC01, complete genome",17-NOV-2003,,29738,,538.0,10.346153846153847
258,AY427439.1,AY427439.1,"SARS coronavirus AS, complete genome",21-OCT-2003,,29711,,538.0,10.346153846153847
259,AY345988.1,AY345988.1,"SARS coronavirus CUHK-AG03, complete genome",29-NOV-2003,,29736,,550.0,10.377358490566039
260,AY345987.1,AY345987.1,"SARS coronavirus CUHK-AG02, complete genome",29-NOV-2003,,29736,,538.0,10.346153846153847
261,AY345986.1,AY345986.1,"SARS coronavirus CUHK-AG01, complete genome",29-NOV-2003,,29736,,538.0,10.346153846153847
262,AY278554.2,AY278554.2,"SARS coronavirus CUHK-W1, complete genome",31-JUL-2003,"['China: Hong Kong, Prince of Wales Hospital']",29736,,538.0,10.346153846153847
263,DQ182595.1,DQ182595.1,"SARS coronavirus ZJ0301 from China, complete genome",21-Apr-2003,['China: Hangzhou'],29706,,538.0,10.346153846153847
264,AY323977.2,AY323977.2,"SARS coronavirus HSR 1, complete genome",18-MAR-2004,['Italy'],29751,,538.0,10.346153846153847
265,AY291451.1,AY291451.1,"SARS coronavirus TW1, complete genome",25-FEB-2004,['Taiwan'],29729,,538.0,10.346153846153847
266,FJ882963.1,FJ882963.1,"SARS coronavirus P2, complete genome",10-Aug-2004,['USA'],29682,Homo sapiens,538.0,10.346153846153847
267,AY772062.1,AY772062.1,"SARS coronavirus WH20, complete genome",25-MAR-2009,,29461,,538.0,10.346153846153847
268,EU371564.1,EU371564.1,"SARS coronavirus BJ182-12, complete genome",06-JAN-2009,,29512,,538.0,10.346153846153847
269,EU371563.1,EU371563.1,"SARS coronavirus BJ182-8, complete genome",06-JAN-2009,,29602,,538.0,10.346153846153847
270,EU371562.1,EU371562.1,"SARS coronavirus BJ182-4, complete genome",06-JAN-2009,,29602,,538.0,10.346153846153847
271,EU371561.1,EU371561.1,"SARS coronavirus BJ182b, complete genome",06-JAN-2009,,29602,,538.0,10.346153846153847
272,EU371560.1,EU371560.1,"SARS coronavirus BJ182a, complete genome",06-JAN-2009,,29731,,538.0,10.346153846153847
273,EU371559.1,EU371559.1,"SARS coronavirus ZJ02, complete genome",06-JAN-2009,,29731,,538.0,10.346153846153847
274,DJ066921.1,DJ066921.1,A sensitive and specific test to detect SARS coronavirus,23-JAN-2008,,29727,,538.0,10.346153846153847
275,AY864806.1,AY864806.1,"SARS coronavirus BJ202, complete genome",14-SEP-2006,,29751,,538.0,10.346153846153847
276,DQ640652.1,DQ640652.1,"SARS coronavirus GDH-BJH01, complete genome",12-JUN-2006,['China'],29746,Homo sapiens,538.0,10.346153846153847
277,AP006561.1,AP006561.1,"SARS coronavirus TWY genomic RNA, complete genome",17-MAY-2006,,29727,,538.0,10.346153846153847
278,AP006560.1,AP006560.1,"SARS coronavirus TWS genomic RNA, complete genome",17-MAY-2006,,29727,,538.0,10.346153846153847
279,AP006559.1,AP006559.1,"SARS coronavirus TWK genomic RNA, complete genome",17-MAY-2006,,29727,,538.0,10.346153846153847
280,AP006558.1,AP006558.1,"SARS coronavirus TWJ genomic RNA, complete genome",17-MAY-2006,,29725,,538.0,10.346153846153847
281,AP006557.1,AP006557.1,"SARS coronavirus TWH genomic RNA, complete genome",17-MAY-2006,,29727,,538.0,10.346153846153847
282,AB257344.1,AB257344.1,"SARS coronavirus Frankfurt 1 genomic RNA, nearly complete genome, clone: persistent virus #21",19-APR-2006,,29632,,538.0,10.346153846153847
283,AY394850.2,AY394850.2,"SARS coronavirus WHU, complete genome",10-MAY-2005,,29728,,538.0,10.346153846153847
284,AY545919.1,AY545919.1,"SARS coronavirus isolate CFB/SZ/94/03, complete genome",01-MAR-2005,['China'],29739,,538.0,10.346153846153847
285,AY545918.1,AY545918.1,"SARS coronavirus isolate HC/GZ/32/03, complete genome",01-MAR-2005,['China'],29737,,538.0,10.346153846153847
286,AY545917.1,AY545917.1,"SARS coronavirus isolate HC/GZ/81/03, complete genome",01-MAR-2005,['China'],29739,,538.0,10.346153846153847
287,AY545916.1,AY545916.1,"SARS coronavirus isolate HC/SZ/266/03, complete genome",01-MAR-2005,['China'],29721,,538.0,10.346153846153847
288,AY545915.1,AY545915.1,"SARS coronavirus isolate HC/SZ/DM1/03, complete genome",01-MAR-2005,['China'],29714,,538.0,10.346153846153847
289,AY545914.1,AY545914.1,"SARS coronavirus isolate HC/SZ/79/03, complete genome",01-MAR-2005,['China: Shenzhen'],29723,,538.0,10.346153846153847
290,AY613950.1,AY613950.1,"SARS coronavirus PC4-227, complete genome",28-FEB-2005,['China'],29728,palm civet,538.0,10.346153846153847
291,AY613949.1,AY613949.1,"SARS coronavirus PC4-136, complete genome",28-FEB-2005,['China'],29730,palm civet,538.0,10.346153846153847
292,AY613948.1,AY613948.1,"SARS coronavirus PC4-13, complete genome",28-FEB-2005,['China'],29730,palm civet,538.0,10.346153846153847
293,AY613947.1,AY613947.1,"SARS coronavirus GZ0402, complete genome",28-FEB-2005,['China'],29730,,538.0,10.346153846153847
294,AY568539.1,AY568539.1,"SARS coronavirus GZ0401, complete genome",28-FEB-2005,"['China: December 22, 2003']",29730,,538.0,10.346153846153847
295,AY515512.1,AY515512.1,"SARS coronavirus HC/SZ/61/03, complete genome",01-JAN-2005,['China'],29731,Paguma larvata (Himalayan palm civets),538.0,10.346153846153847
296,AY559097.1,AY559097.1,"SARS coronavirus Sin3408L, complete genome",24-SEP-2004,['Singapore'],29715,,538.0,10.346153846153847
297,AY559096.1,AY559096.1,"SARS coronavirus Sin850, complete genome",24-SEP-2004,['Singapore'],29720,,538.0,10.346153846153847
298,AY559095.1,AY559095.1,"SARS coronavirus Sin847, complete genome",24-SEP-2004,['Singapore'],29719,,538.0,10.346153846153847
299,AY559094.1,AY559094.1,"SARS coronavirus Sin846, complete genome",24-SEP-2004,['Singapore'],29577,,538.0,10.346153846153847
300,AY559093.1,AY559093.1,"SARS coronavirus Sin845, complete genome",24-SEP-2004,['Singapore'],29712,,538.0,10.346153846153847
301,AY559092.1,AY559092.1,"SARS coronavirus SinP5, complete genome",24-SEP-2004,['Singapore'],29713,,538.0,10.346153846153847
302,AY559091.1,AY559091.1,"SARS coronavirus SinP4, complete genome",24-SEP-2004,['Singapore'],29710,,538.0,10.346153846153847
303,AY559090.1,AY559090.1,"SARS coronavirus SinP3, complete genome",24-SEP-2004,['Singapore'],29725,,538.0,10.346153846153847
304,AY559089.1,AY559089.1,"SARS coronavirus SinP2, complete genome",24-SEP-2004,['Singapore'],29717,,538.0,10.346153846153847
305,AY559088.1,AY559088.1,"SARS coronavirus SinP1, complete genome",24-SEP-2004,['Singapore'],29714,,538.0,10.346153846153847
306,AY559087.1,AY559087.1,"SARS coronavirus Sin3725V, complete genome",24-SEP-2004,['Singapore'],29716,,538.0,10.346153846153847
307,AY559086.1,AY559086.1,"SARS coronavirus Sin849, complete genome",24-SEP-2004,['Singapore'],29661,,538.0,10.346153846153847
308,AY559085.1,AY559085.1,"SARS coronavirus Sin848, complete genome",24-SEP-2004,['Singapore'],29713,,538.0,10.346153846153847
309,AY559084.1,AY559084.1,"SARS coronavirus Sin3765V, complete genome",24-SEP-2004,['Singapore'],29722,,538.0,10.346153846153847
310,AY559083.1,AY559083.1,"SARS coronavirus Sin3408, complete genome",24-SEP-2004,['Singapore'],29767,,538.0,10.346153846153847
311,AY559082.1,AY559082.1,"SARS coronavirus Sin852, complete genome",24-SEP-2004,['Singapore'],29670,,538.0,10.346153846153847
312,AY559081.1,AY559081.1,"SARS coronavirus Sin842, complete genome",24-SEP-2004,['Singapore'],29716,,538.0,10.346153846153847
313,AY395004.1,AY395004.1,"SARS coronavirus HZS2-Bb, partial genome",29-JAN-2004,,29620,,538.0,10.346153846153847
314,AY395003.1,AY395003.1,"SARS coronavirus ZS-C, complete genome",29-JAN-2004,,29647,,538.0,10.346153846153847
315,AY395002.1,AY395002.1,"SARS coronavirus LC5, complete genome",29-JAN-2004,,29350,,538.0,10.346153846153847
316,AY395001.1,AY395001.1,"SARS coronavirus LC4, complete genome",29-JAN-2004,,29350,,538.0,10.346153846153847
317,AY395000.1,AY395000.1,"SARS coronavirus LC3, complete genome",29-JAN-2004,,29350,,538.0,10.346153846153847
318,AY394999.1,AY394999.1,"SARS coronavirus LC2, complete genome",29-JAN-2004,,29350,,538.0,10.346153846153847
319,AY394998.1,AY394998.1,"SARS coronavirus LC1, complete genome",29-JAN-2004,,29736,,538.0,10.346153846153847
320,AY394997.1,AY394997.1,"SARS coronavirus ZS-A, complete genome",29-JAN-2004,,29683,,538.0,10.346153846153847
321,AY394996.1,AY394996.1,"SARS coronavirus ZS-B, complete genome",29-JAN-2004,,29683,,538.0,10.346153846153847
322,AY394995.1,AY394995.1,"SARS coronavirus HSZ-Cc, complete genome",29-JAN-2004,,29765,,538.0,10.346153846153847
323,AY394994.1,AY394994.1,"SARS coronavirus HSZ-Bc, complete genome",29-JAN-2004,,29765,,538.0,10.346153846153847
324,AY394993.1,AY394993.1,"SARS coronavirus HGZ8L2, complete genome",29-JAN-2004,,29736,,538.0,10.346153846153847
325,AY394992.1,AY394992.1,"SARS coronavirus HZS2-C, complete genome",29-JAN-2004,,29736,,538.0,10.346153846153847
326,AY394991.1,AY394991.1,"SARS coronavirus HZS2-Fc, complete genome",29-JAN-2004,,29736,,538.0,10.346153846153847
327,AY394990.1,AY394990.1,"SARS coronavirus HZS2-E, complete genome",29-JAN-2004,,29736,,538.0,10.346153846153847
328,AY394989.1,AY394989.1,"SARS coronavirus HZS2-D, complete genome",29-JAN-2004,,29736,,538.0,10.346153846153847
329,AY394988.1,AY394988.1,"SARS coronavirus JMD, partial genome",29-JAN-2004,,29665,,538.0,10.346153846153847
330,AY394987.1,AY394987.1,"SARS coronavirus HZS2-Fb, complete genome",29-JAN-2004,,29709,,538.0,10.346153846153847
331,AY394986.1,AY394986.1,"SARS coronavirus HSZ-Cb, complete genome",29-JAN-2004,,29729,,538.0,10.346153846153847
332,AY394985.1,AY394985.1,"SARS coronavirus HSZ-Bb, complete genome",29-JAN-2004,,29530,,538.0,10.346153846153847
333,AY394984.1,AY394984.1,"SARS coronavirus HSZ-A, partial genome",29-JAN-2004,,29733,,516.0,10.32
334,AY394983.1,AY394983.1,"SARS coronavirus HSZ2-A, complete genome",29-JAN-2004,,29699,,538.0,10.346153846153847
335,AY394982.1,AY394982.1,"SARS coronavirus HGZ8L1-B, partial genome",29-JAN-2004,,29646,,526.0,10.313725490196079
336,AY394981.1,AY394981.1,"SARS coronavirus HGZ8L1-A, partial genome",29-JAN-2004,,29726,,502.0,10.244897959183673
337,AY394980.1,AY394980.1,"SARS coronavirus GZ-D, partial genome",29-JAN-2004,,29705,,400.0,10.256410256410257
338,AY394979.1,AY394979.1,"SARS coronavirus GZ-C, complete genome",29-JAN-2004,,29645,,538.0,10.346153846153847
339,AY394978.1,AY394978.1,"SARS coronavirus GZ-B, complete genome",29-JAN-2004,,29640,,538.0,10.346153846153847
340,AY394977.1,AY394977.1,"SARS coronavirus GZ-A, partial genome",29-JAN-2004,,29433,,516.0,10.32
341,AY461660.1,AY461660.1,"SARS coronavirus SoD, complete genome",23-NOV-2003,['Russia'],29715,,538.0,10.346153846153847
342,AY304495.1,AY304495.1,"SARS coronavirus GZ50, complete genome",05-NOV-2003,['Hong Kong'],29720,,538.0,10.346153846153847
343,AY278491.2,AY278491.2,"SARS coronavirus HKU-39849, complete genome",29-AUG-2003,,29742,,538.0,10.346153846153847
344,AY362699.1,AY362699.1,"SARS coronavirus TWC3, complete genome",13-AUG-2003,,29727,,538.0,10.346153846153847
345,AY362698.1,AY362698.1,"SARS coronavirus TWC2, complete genome",13-AUG-2003,,29727,,538.0,10.346153846153847
346,AY351680.1,AY351680.1,"SARS coronavirus ZMY 1, complete genome",03-AUG-2003,,29749,,538.0,10.346153846153847
347,AY321118.1,AY321118.1,"SARS coronavirus TWC, complete genome",26-JUN-2003,,29725,,538.0,10.346153846153847
348,AY297028.1,AY297028.1,"SARS coronavirus ZJ01, complete genome",19-MAY-2003,,29715,,538.0,10.346153846153847
349,NC_014470.1,NC_014470.1,"Bat coronavirus BM48-31/BGR/2008, complete genome",2008,['Bulgaria'],29276,Rhinolophus blasii,534.0,10.26923076923077
350,GU190215.1,GU190215.1,"Bat coronavirus BM48-31/BGR/2008, complete genome",2008,['Bulgaria'],29276,Rhinolophus blasii,534.0,10.26923076923077
