,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals total length,Intervals mean length
166,KR265859.1,KR265859.1,"Porcine deltacoronavirus strain USA/Minnesota159/2014, complete genome",11-Feb-2014,['USA: Minnesota'],25401,pig,2041.0,145.78571428571428
167,KR265858.1,KR265858.1,"Porcine deltacoronavirus strain USA/NorthCarolina452/2014, complete genome",06-May-2014,['USA: North Carolina'],25394,pig,2146.0,134.125
168,KR265857.1,KR265857.1,"Porcine deltacoronavirus strain USA/Illinois273/2014, complete genome",23-Feb-2014,['USA: Illinois'],25394,pig,2225.0,148.33333333333334
169,KR265856.1,KR265856.1,"Porcine deltacoronavirus strain USA/Illinois272/2014, complete genome",23-Feb-2014,['USA: Illinois'],25399,pig,2225.0,148.33333333333334
170,KR265855.1,KR265855.1,"Porcine deltacoronavirus strain USA/Minnesota455/2014, complete genome",21-May-2014,['USA: Minnesota'],25394,pig,2089.0,160.69230769230768
171,KR265854.1,KR265854.1,"Porcine deltacoronavirus strain USA/Minnesota454/2014, complete genome",21-May-2014,['USA: Minnesota'],25394,pig,2072.0,159.3846153846154
172,KR265853.1,KR265853.1,"Porcine deltacoronavirus strain USA/Minnesota/2013, complete genome",14-Oct-2013,['USA: Minnesota'],25394,pig,2017.0,144.07142857142858
173,KR265852.1,KR265852.1,"Porcine deltacoronavirus strain USA/Illinois449/2014, complete genome",21-Apr-2014,['USA: Illinois'],25394,pig,2255.0,150.33333333333334
174,KR265851.1,KR265851.1,"Porcine deltacoronavirus strain USA/Indiana453/2014, complete genome",13-May-2014,['USA: Indiana'],25394,pig,2080.0,115.55555555555556
175,KR265850.1,KR265850.1,"Porcine deltacoronavirus strain USA/Michigan448/2014, complete genome",02-Apr-2014,['USA: Michigan'],25394,pig,2059.0,128.6875
176,KR265849.1,KR265849.1,"Porcine deltacoronavirus strain USA/Michigan447/2014, complete genome",02-Apr-2014,['USA: Michigan'],25393,pig,2059.0,128.6875
177,KR265848.1,KR265848.1,"Porcine deltacoronavirus strain USA/Minnesota214/2014, complete genome",14-Mar-2014,['USA: Minnesota'],25396,pig,2348.0,130.44444444444446
178,KR265847.1,KR265847.1,"Porcine deltacoronavirus strain USA/Minnesota442/2014, complete genome",06-Mar-2014,['USA: Minnesota'],25394,pig,2324.0,136.7058823529412
179,KR150443.1,KR150443.1,"Porcine deltacoronavirus strain USA/Arkansas61/2015, complete genome",24-Mar-2015,['USA: Arkansas'],25398,pig,2259.0,150.6
180,KT336560.1,KT336560.1,"Porcine deltacoronavirus isolate CHN-HN-2014, complete genome",24-Nov-2014,['China'],25420,Sus scrofa,2980.0,175.2941176470588
181,KP757892.1,KP757892.1,"Porcine deltacoronavirus isolate CHN-JS-2014, complete genome",20-Dec-2014,['China'],25420,pig,3290.0,329.0
182,KP757891.1,KP757891.1,"Porcine deltacoronavirus isolate CHN-HB-2014, complete genome",26-Dec-2014,['China'],25420,pig,3469.0,289.0833333333333
183,KP757890.1,KP757890.1,"Porcine deltacoronavirus isolate CHN-AH-2004, complete genome",24-May-2004,['China'],25420,pig,3034.0,168.55555555555554
184,KT021234.1,KT021234.1,"Porcine deltacoronavirus strain CH/SXD1/2015, complete genome",20-Mar-2015,['China'],25419,porcine,2738.0,228.16666666666666
185,KT266822.1,KT266822.1,"Porcine deltacoronavirus strain CH/Sichuan/S27/2012, complete genome",2012,['China: Sichuan'],25404,pig,2900.0,181.25
186,KR131621.1,KR131621.1,"Porcine deltacoronavirus isolate PDCoV/CHJXNI2/2015, complete genome",Mar-2015,['China'],25438,pig,3077.0,161.94736842105263
187,KJ769231.1,KJ769231.1,"Swine deltacoronavirus OhioCVM1/2014, complete genome",01-Mar-2014,['USA'],25433,swine,2563.0,170.86666666666667
188,KJ567050.1,KJ567050.1,"Porcine deltacoronavirus 8734/USA-IA/2014, complete genome",20-Feb-2014,['USA: Iowa'],25422,pig,2887.0,206.21428571428572
189,KP981395.1,KP981395.1,"Porcine deltacoronavirus strain USA/IL/2014/026PDV_P11, complete genome",08-APR-2015,['USA: Illinois'],25422,,2886.0,206.14285714285714
190,KM820765.1,KM820765.1,"Porcine deltacoronavirus KNU14-04, complete genome",Apr-2014,['South Korea'],25422,pig,2857.0,190.46666666666667
191,KJ601780.1,KJ601780.1,"Deltacoronavirus PDCoV/USA/Ohio137/2014 from USA, complete genome",26-Jan-2014,['USA: Ohio'],25404,swine,2737.0,195.5
192,KJ601779.1,KJ601779.1,"Deltacoronavirus PDCoV/USA/Illinois136/2014 from USA, complete genome",11-Jan-2014,['USA: Illinois'],25404,swine,3005.0,176.76470588235293
193,KJ601778.1,KJ601778.1,"Deltacoronavirus PDCoV/USA/Illinois134/2014 from USA, complete genome",08-Jan-2014,['USA: Illinois'],25404,swine,2811.0,187.4
194,KJ601777.1,KJ601777.1,"Deltacoronavirus PDCoV/USA/Illinois133/2014 from USA, complete genome",08-Jan-2014,['USA: Illinois'],25408,swine,2792.0,186.13333333333333
195,KJ481931.1,KJ481931.1,"Deltacoronavirus PDCoV/USA/Illinois121/2014 from USA, complete genome",04-Jan-2014,['USA'],25406,swine,3005.0,176.76470588235293
