,virus_species_from_file,accession_with_version,subfamily,genus,subgenus,species,host,Sequence length,GC content,Melting temperature,GC skew,date,datetime
1578,Avian_coronavirus,KX247127.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27684,38.115879208206906,77.79370749356343,0.14676788480316258,2011,2011-01-01
1579,Avian_coronavirus,MK142676.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27718,38.17735767371383,77.82036454699562,0.14007583110934502,2016,2016-01-01
1580,Avian_coronavirus,OM525802.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Broiler chicken,27181,38.24644026638213,77.86781634543428,0.14652271827782468,2005,2005-01-01
1581,Avian_coronavirus,OQ117368.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27612,38.407214254671885,77.91707481728031,0.14560627264842793,2013,2013-01-01
1582,Avian_coronavirus,KJ425494.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27641,38.14623204659745,77.78722400649866,0.13746828299741545,24-Oct-2012,2012-10-24
1583,Avian_coronavirus,KX219793.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27697,38.07993645521176,77.75808624136204,0.14625185639743846,Nov-2011,2011-11-01
1584,Avian_coronavirus,KX247129.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27684,38.17367432451958,77.8108157473331,0.14751134171174798,Mar-2013,2013-03-01
1585,Avian_coronavirus,MN548285.2,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27736,38.11292183443899,77.8046664520732,0.14712882101497907,Jan-2011,2011-01-01
1586,Avian_coronavirus,KX259257.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27686,38.12757350285343,77.81835070331533,0.14473206058821678,Aug-2012,2012-08-01
1587,Avian_coronavirus,MK937831.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27642,38.12676362057738,77.78085525822723,0.13881675236348134,18-JUN-2019,2019-06-18
1588,Avian_coronavirus,HQ850618.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27597,38.09109685835417,77.79027067146336,0.14337753579175014,25-Aug-2007,2007-08-25
1589,Avian_coronavirus,KX236009.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27672,38.222752240531946,77.84664855271035,0.14194707918583988,Jan-2013,2013-01-01
1590,Avian_coronavirus,GQ427176.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,turkey,27804,38.21085572461422,77.83931380115791,0.14162552014711932,1998,1998-01-01
1591,Avian_coronavirus,OM988141.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27709,38.20419358331228,77.81558169778515,0.14011673718305268,2022,2022-01-01
1592,Avian_coronavirus,KX364293.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27686,38.34790146644514,77.91355116183252,0.14376402860751838,2007,2007-01-01
1593,Avian_coronavirus,AJ311317.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27635,37.89397503166275,77.68142759900866,0.14529488548353706,15-APR-2005,2005-04-15
1594,Avian_coronavirus,EU526388.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27715,37.97582536532564,77.72913040409367,0.14126439798714205,14-JAN-2009,2009-01-14
1595,Avian_coronavirus,NC_048213.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27464,38.02796387998835,77.80082737730169,0.14901071318099815,2003,2003-01-01
1596,Avian_coronavirus,MK574043.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27685,37.803864908795376,77.647654770266,0.15077858590914445,2011,2011-01-01
1597,Avian_coronavirus,KU356856.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27647,38.1234853691178,77.78232725035781,0.1409805729721882,Sep-2014,2014-09-01
1598,Avian_coronavirus,GQ427173.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,turkey,27770,38.26209082069934,77.84442785628448,0.1490694821644609,2003,2003-01-01
1599,Avian_coronavirus,KY799582.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27672,38.201069673315985,77.8670672455595,0.1434701368898955,06-MAR-2018,2018-03-06
1600,Avian_coronavirus,MT978193.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27686,38.0661706277541,77.77693741135641,0.14722645038403098,2020,2020-01-01
1601,Avian_coronavirus,KX252787.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27674,38.28864638288646,77.8702463323088,0.14116194385392017,Oct-2013,2013-10-01
1602,Avian_coronavirus,EU817497.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27646,38.13571583592563,77.78439618458856,0.14778529035469193,29-AUG-2009,2009-08-29
1603,Avian_coronavirus,ON081489.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27619,38.096962236141785,77.77604037944474,0.14203069997258702,2022,2022-01-01
1604,Avian_coronavirus,MN531555.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27726,38.15191516987665,77.81006731417386,0.14218890604415757,2011,2011-01-01
1605,Avian_coronavirus,ON419883.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27543,37.984919680909194,77.74183966386147,0.15516356492904232,2013,2013-01-01
1606,Avian_coronavirus,FJ807652.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27631,38.131084651297456,77.7809354713657,0.1384161484781242,06-APR-2009,2009-04-06
1607,Avian_coronavirus,ON419885.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27542,38.29447228880657,77.8747138845493,0.15074768667082677,2006,2006-01-01
1608,Avian_coronavirus,ON350837.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27646,38.045286840772626,77.75995472546492,0.14361291766166356,18-MAY-2022,2022-05-18
1609,Avian_coronavirus,NC_010800.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,turkey,27657,38.25209719409893,77.83688951189828,0.14873575657874846,13-AUG-2018,2018-08-13
1610,Avian_coronavirus,KJ425500.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27644,38.1131529445811,77.77465906660092,0.13925862279997103,21-Nov-2013,2013-11-21
1611,Avian_coronavirus,DQ001339.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27611,37.912426206946506,77.68161754049333,0.1462770191554621,17-OCT-2005,2005-10-17
1612,Avian_coronavirus,MT984594.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27594,38.19308545335943,77.83419319084038,0.14811009398234873,2011,2011-01-01
1613,Avian_coronavirus,KX252773.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27667,38.15375718364839,77.8046933444316,0.14595190473002156,May-2014,2014-05-01
1614,Avian_coronavirus,LC683779.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus,27675,38.193315266486,77.83418689110141,0.14754776597675218,16-FEB-2022,2022-02-16
1615,Avian_coronavirus,GU393334.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27622,38.139888494678154,77.80502420561578,0.14590370051909407,1960,1960-01-01
1616,Avian_coronavirus,MG233398.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27674,38.273344897369185,77.8721268944297,0.14458789611748532,2015,2015-01-01
1617,Avian_coronavirus,OM525801.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Layer chicken,27101,38.18819188191882,77.83411969088854,0.14346530972791233,2020,2020-01-01
1618,Avian_coronavirus,MN512434.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27710,38.04763623240707,77.74003841938674,0.14408673817081255,2017,2017-01-01
1619,Avian_coronavirus,MG913343.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27605,38.04383263901467,77.74778301571303,0.13722228435718278,2013,2013-01-01
1620,Avian_coronavirus,GQ504722.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27648,38.170038727424085,77.80128659862612,0.14529839324389934,1998,1998-01-01
1621,Avian_coronavirus,MF924724.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27623,38.127647250479676,77.80160139915444,0.15063758286024465,11-Dec-2008,2008-12-11
1622,Avian_coronavirus,KX219792.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27674,38.115198381151984,77.80272860947434,0.14732637206618227,May-2006,2006-05-01
1623,Avian_coronavirus,OM988136.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27712,38.20727482678984,77.81759799961992,0.1401331860177526,2022,2022-01-01
1624,Avian_coronavirus,FN430414.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27643,38.03132800347285,77.77376785593577,0.15062820388252376,23-OCT-2009,2009-10-23
1625,Avian_coronavirus,KJ425486.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27644,38.12038778758501,77.77864365278788,0.13866619108680672,23-May-2012,2012-05-23
1626,Avian_coronavirus,MF924725.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27626,38.18556999601781,77.82706270771621,0.1483624813909152,14-OCT-2018,2018-10-14
1627,Avian_coronavirus,OM912692.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2592,27711,38.2230883042835,77.84700429130828,0.13342730431634092,01-Apr-2021,2021-04-01
1628,Avian_coronavirus,OM912682.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2354,27624,38.18418766290183,77.82653925029553,0.13765660201563007,25-Nov-2020,2020-11-25
1629,Avian_coronavirus,MN128087.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27755,38.46514141596109,77.97463382651262,0.1406104514843986,1998,1998-01-01
1630,Avian_coronavirus,MW732689.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27694,38.15627933848487,77.80203678734478,0.14482318264943891,04-Aug-2020,2020-08-04
1631,Avian_coronavirus,MN509587.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.1145024381434,77.78975686657111,0.14105374321747535,2009,2009-01-01
1632,Avian_coronavirus,JQ088078.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27664,37.99161364950839,77.74294287041192,0.14288315207777297,2010,2010-01-01
1633,Avian_coronavirus,MT984596.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27636,38.14589665653496,77.78775376728214,0.13823375534441376,2012,2012-01-01
1634,Avian_coronavirus,OM525799.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Layer chicken,27101,38.186782775543335,77.83431051983297,0.14367747098769695,2020,2020-01-01
1635,Avian_coronavirus,MK957244.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27670,38.12673968839243,77.81130213894983,0.1527861546299701,2000,2000-01-01
1636,Avian_coronavirus,LN610099.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27471,38.25456928566227,77.8894736954889,0.14783519211961127,21-AUG-2015,2015-08-21
1637,Avian_coronavirus,MW847253.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27608,37.90930165169516,77.68250825526115,0.14467896680208864,07-JUN-2022,2022-06-07
1638,Avian_coronavirus,OQ434268.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,chicken,27617,38.16127747401963,77.81513006595713,0.1389271414235831,17-May-2017,2017-05-17
1639,Avian_coronavirus,KX252772.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27682,38.10779567950293,77.79485185359249,0.14237258932515093,2003,2003-01-01
1640,Avian_coronavirus,KP118891.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27618,38.14903323919183,77.81550892422814,0.14001175626705475,2011,2011-01-01
1641,Avian_coronavirus,EU022525.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27771,38.16931331244824,77.793222670516,0.1508001799866051,18-JUL-2008,2008-07-18
1642,Avian_coronavirus,KX640829.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27679,38.22031142743596,77.85282449985431,0.1441508456240392,2011,2011-01-01
1643,Avian_coronavirus,KX302872.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27675,38.146341463414636,77.81232094749959,0.14223203204672394,2010,2010-01-01
1644,Avian_coronavirus,ON044999.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27619,38.08972084434628,77.77307100815261,0.1422335067752023,2022,2022-01-01
1645,Avian_coronavirus,OM988151.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27703,38.2196873984767,77.8205041386035,0.1403057751418748,2022,2022-01-01
1646,Avian_coronavirus,GU393337.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27663,38.000216896215164,77.73139373816502,0.13842961959731545,1956,1956-01-01
1647,Avian_coronavirus,ON419887.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27525,38.06132829530591,77.76139115919534,0.14756990745090684,2001,2001-01-01
1648,Avian_coronavirus,EU022526.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27854,38.310476053708626,77.82959729520678,0.14334349959645118,18-JUL-2008,2008-07-18
1649,Avian_coronavirus,MW446888.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27485,37.81335273785702,77.6537199995326,0.15657286050131763,2020,2020-01-01
1650,Avian_coronavirus,KF663561.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27673,38.09489393994146,77.78490589293557,0.14198422015900397,Apr-2011,2011-04-01
1651,Avian_coronavirus,OM912689.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2725,27599,38.00500018116598,77.72220194053114,0.14208544104395937,06-Jun-2021,2021-06-06
1652,Avian_coronavirus,ON951675.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27654,38.29825703334057,77.89591178914338,0.1452161690683245,18-Nov-2021,2021-11-18
1653,Avian_coronavirus,MW351628.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,chicken,27692,38.14820164668497,77.80884921981556,0.14528590128107885,2019,2019-01-01
1654,Avian_coronavirus,KX272465.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27646,37.94400636620126,77.73873257060575,0.1448051780631122,01-Dec-2014,2014-12-01
1655,Avian_coronavirus,FJ904720.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27474,37.83941180752712,77.66340028755297,0.15642783999474766,1965,1965-01-01
1656,Avian_coronavirus,KX425847.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27709,38.12118806164062,77.78237239540806,0.14238352329898044,2014,2014-01-01
1657,Avian_coronavirus,KX259252.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.12533863102763,77.80578609485013,0.14491535458856125,2011,2011-01-01
1658,Avian_coronavirus,JF893452.2,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27681,38.156135977746466,77.84954045629922,0.1420928246734921,2005,2005-01-01
1659,Avian_coronavirus,MW351625.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,chicken,27692,38.14459049544995,77.80688427748038,0.14543380627793354,2019,2019-01-01
1660,Avian_coronavirus,EU637854.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27638,38.21550039800275,77.83156825773483,0.14313679659437092,03-MAY-2008,2008-05-03
1661,Avian_coronavirus,KX247130.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.10366624525916,77.77982274313092,0.14631874264845626,Apr-2012,2012-04-01
1662,Avian_coronavirus,MK778365.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,26938,37.6362081148425,77.5427569610003,0.1555553048308471,1991,1991-01-01
1663,Avian_coronavirus,OM988145.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27709,38.20780251903714,77.81646644718046,0.14021367243712535,2022,2022-01-01
1664,Avian_coronavirus,MA765825.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27500,37.79636363636364,77.64742332299232,0.15646587322091862,31-JAN-2019,2019-01-31
1665,Avian_coronavirus,KX259253.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27678,38.17833658501337,77.82391686619917,0.14602765854960525,2012,2012-01-01
1666,Avian_coronavirus,KP790145.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27681,38.112784942740504,77.79354292884415,0.14245440506825566,2014,2014-01-01
1667,Avian_coronavirus,OM937941.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27685,38.09283005237493,77.7783545838073,0.1411033810457657,2022,2022-01-01
1668,Avian_coronavirus,KX302874.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27684,38.16283774021095,77.81160401872427,0.14619031762600793,2013,2013-01-01
1669,Avian_coronavirus,KF663559.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27700,37.818891378188916,77.6593834339335,0.15228868166404835,Jun-2012,2012-06-01
1670,Avian_coronavirus,KX236004.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27688,38.27650967928344,77.86405456757149,0.14336000428689025,2015,2015-01-01
1671,Avian_coronavirus,KX236011.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.21564023839624,77.83096629576215,0.14398817593419813,Dec-2009,2009-12-01
1672,Avian_coronavirus,MH539771.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27474,37.846691417340026,77.6666732685598,0.15669743725940277,2015/2016,
1673,Avian_coronavirus,OM988157.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27707,38.20695131194283,77.81636555022425,0.14033799752121948,2022,2022-01-01
1674,Avian_coronavirus,MK953937.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27537,38.025202454878894,77.75041811207751,0.1514251028508878,2014,2014-01-01
1675,Avian_coronavirus,ON081493.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27610,38.10575878304962,77.7808117340428,0.14108253577576468,2022,2022-01-01
1676,Avian_coronavirus,KU900744.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27675,38.0776874435411,77.77981513887761,0.15633589131712014,2006,2006-01-01
1677,Avian_coronavirus,MK618759.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27698,38.11827568777529,77.77847735225413,0.1494137539500541,2012,2012-01-01
1678,Avian_coronavirus,MK778364.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,26974,37.58804774968488,77.51269066927671,0.15324405673596025,1992,1992-01-01
1679,Avian_coronavirus,MN987230.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken (broiler),27611,38.2347615080946,77.79114577982682,0.1338280647388296,Apr-2016,2016-04-01
1680,Avian_coronavirus,MK618758.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,26760,38.16890881913304,77.82011569185431,0.1561735926223206,2012,2012-01-01
1681,Avian_coronavirus,MW351629.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,chicken,27692,38.16264625162501,77.81590943551976,0.14540488991142872,2019,2019-01-01
1682,Avian_coronavirus,OM937944.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27683,38.095582126214644,77.77967289131277,0.1413123191803793,2022,2022-01-01
1683,Avian_coronavirus,KF411041.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27655,38.18839269571506,77.83183516344116,0.14413239599315064,10-Nov-2009,2009-11-10
1684,Avian_coronavirus,MW436704.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27663,38.08697538227958,77.76253416289279,0.14141691617629001,2020,2020-01-01
1685,Avian_coronavirus,JX897900.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27684,38.09059384482011,77.78085313185761,0.15202855417748548,2009,2009-01-01
1686,Avian_coronavirus,MG517474.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27656,38.37503615851895,77.90477843739217,0.14128643605359717,01-Jul-2016,2016-07-01
1687,Avian_coronavirus,KJ425510.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27642,38.09420447145648,77.76605489369877,0.1402575550940189,05-May-2011,2011-05-05
1688,Avian_coronavirus,OM912679.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2752,27022,38.172600103619274,77.82182436105444,0.13386839826073132,20-Jul-2021,2021-07-20
1689,Avian_coronavirus,MW792513.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27709,37.92630553249847,77.72075115648164,0.15041050143239992,2020,2020-01-01
1690,Avian_coronavirus,KX302870.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27684,38.18451090882821,77.81826082928148,0.14344826277450454,2013,2013-01-01
1691,Avian_coronavirus,KY626045.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,,27652,38.12744105308838,77.78340079453454,0.13835396370841782,2016,2016-01-01
1692,Avian_coronavirus,MZ325300.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27646,38.43955725963973,77.94666709984062,0.1462324275806887,2013,2013-01-01
1693,Avian_coronavirus,KX364290.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.27343326711215,77.86763196395117,0.14458550191885555,2010,2010-01-01
1694,Avian_coronavirus,ON081492.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27618,38.09472083423854,77.77604550519618,0.14212882976059119,2022,2022-01-01
1695,Avian_coronavirus,MT984583.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,,Gallus gallus,27595,38.006885305308934,77.73812039444329,0.14700862528097638,2010,2010-01-01
1696,Avian_coronavirus,OM912705.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2944,27585,38.01703824542324,77.74513180837829,0.14271770257130695,07-Dec-2021,2021-12-07
1697,Avian_coronavirus,KF377577.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27618,38.1562748931856,77.81869484189343,0.1367287120937945,30-OCT-2013,2013-10-30
1698,Avian_coronavirus,JF732903.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27695,38.25600288860805,77.85320985347039,0.14793900428267664,Apr-2009,2009-04-01
1699,Avian_coronavirus,DQ001338.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,,27613,37.891572809908375,77.67043764244909,0.144843245024637,17-OCT-2005,2005-10-17
1700,Avian_coronavirus,OM912704.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus domesticus (broiler); SEPRL-ID:2930,27749,38.20678222638654,77.83902913575832,0.15279518705468362,23-Nov-2021,2021-11-23
1701,Avian_coronavirus,KU361187.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,chicken,27670,38.124322370798694,77.79126094761392,0.1415144755567156,2010,2010-01-01
1702,Avian_coronavirus,MK581205.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27844,38.27036345352679,77.84221079226114,0.14475117882325986,23-Sep-2004,2004-09-23
1703,Avian_coronavirus,KX302861.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27675,38.22583559168925,77.84201745483114,0.14249571418776177,2013,2013-01-01
1704,Avian_coronavirus,KX236013.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,38.2120281741015,77.83720505234163,0.14560313058151877,2012,2012-01-01
1705,Avian_coronavirus,KX348114.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27687,38.38985805612742,77.89756334175775,0.1488745093578377,2005,2005-01-01
1706,Avian_coronavirus,OM988152.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus sp.,27708,38.21279052981089,77.81832339430122,0.1403057751418748,2022,2022-01-01
1707,Avian_coronavirus,MK217373.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus,27708,37.93128338386026,77.7248896902625,0.15078113185095307,2017,2017-01-01
1708,Avian_coronavirus,MN199462.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27635,38.177277498280795,77.82202291336387,0.15122711272547884,05-Apr-2017,2017-04-05
1709,Avian_coronavirus,ON419880.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27516,38.14335562663565,77.79815885462148,0.14875570638273655,2014,2014-01-01
1710,Avian_coronavirus,KU900743.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27683,38.12809305349853,77.81474605610362,0.15433129341090102,2010,2010-01-01
1711,Avian_coronavirus,KP118894.1,Orthocoronavirinae,Gammacoronavirus,Igacovirus,Avian coronavirus,Gallus gallus,27685,37.995304316416835,77.73699049895237,0.14599194169320182,2009,2009-01-01
