,GenBank ID,Accession,Description,Collection Date,Geographic Location,Sequence Length,Host,Intervals total length,Intervals mean length
165,MK673545.1,MK673545.1,"Porcine epidemic diarrhea virus strain TW/Yunlin550/2018, complete genome",27-Feb-2018,['Taiwan'],28012,Sus scrofa domesticus,2923.0,162.38888888888889
166,MK644605.1,MK644605.1,"Porcine epidemic diarrhea virus isolate T10-HB2018, complete genome",02-Feb-2018,['China'],28043,pig,2631.0,164.4375
167,MK644604.1,MK644604.1,"Porcine epidemic diarrhea virus isolate N7-GD2017, complete genome",13-Nov-2017,['China'],28046,pig,2127.0,212.7
168,MK644603.1,MK644603.1,"Porcine epidemic diarrhea virus isolate M3-SX2017, complete genome",27-Oct-2017,['China'],28043,pig,2109.0,210.9
169,MK644602.1,MK644602.1,"Porcine epidemic diarrhea virus isolate L6-HB2017, complete genome",20-Oct-2017,['China'],28045,pig,1708.0,170.8
170,MK644601.1,MK644601.1,"Porcine epidemic diarrhea virus isolate G2-HE2017, complete genome",01-Jun-2017,['China'],28040,pig,1593.0,177.0
171,MH726408.1,MH726408.1,"Porcine epidemic diarrhea virus isolate GDS09, complete genome",01-Aug-2014,['China'],28026,Sus scrofa,1819.0,113.6875
172,MH726407.1,MH726407.1,"Porcine epidemic diarrhea virus isolate GDS52, complete genome",25-Feb-2017,['China'],28038,Sus scrofa,1966.0,245.75
173,MH726406.1,MH726406.1,"Porcine epidemic diarrhea virus isolate GDS49, complete genome",25-Feb-2017,['China'],28038,Sus scrofa,1963.0,218.11111111111111
174,MH726405.1,MH726405.1,"Porcine epidemic diarrhea virus isolate GDS48, complete genome",06-Dec-2016,['China'],28038,Sus scrofa,1953.0,139.5
175,MH726404.1,MH726404.1,"Porcine epidemic diarrhea virus isolate GDS53, complete genome",17-Dec-2017,['China'],28038,Sus scrofa,2393.0,199.41666666666666
176,MH726403.1,MH726403.1,"Porcine epidemic diarrhea virus isolate GDS51, complete genome",24-Feb-2017,['China'],28038,Sus scrofa,2382.0,170.14285714285714
177,MH726402.1,MH726402.1,"Porcine epidemic diarrhea virus isolate GDS46, complete genome",06-May-2016,['China'],28038,Sus scrofa,2304.0,177.23076923076923
178,MH726401.1,MH726401.1,"Porcine epidemic diarrhea virus isolate GDS41, complete genome",27-Nov-2011,['China'],28038,Sus scrofa,1964.0,115.52941176470588
179,MH726400.1,MH726400.1,"Porcine epidemic diarrhea virus isolate GDS45, complete genome",26-Apr-2011,['China'],28038,Sus scrofa,1979.0,141.35714285714286
180,MH726399.1,MH726399.1,"Porcine epidemic diarrhea virus isolate GDS42, complete genome",25-Sep-2011,['China'],28038,Sus scrofa,1979.0,141.35714285714286
181,MH726398.1,MH726398.1,"Porcine epidemic diarrhea virus isolate GDS37, complete genome",25-May-2011,['China'],28038,Sus scrofa,2021.0,126.3125
182,MH726397.1,MH726397.1,"Porcine epidemic diarrhea virus isolate GDS38, complete genome",20-Oct-2012,['China'],28038,Sus scrofa,1998.0,133.2
183,MH726396.1,MH726396.1,"Porcine epidemic diarrhea virus isolate GDS35, complete genome",07-Dec-2013,['China'],28038,Sus scrofa,1998.0,133.2
184,MH726395.1,MH726395.1,"Porcine epidemic diarrhea virus isolate GDS32, complete genome",06-Feb-2013,['China'],28038,Sus scrofa,2184.0,121.33333333333333
185,MH726394.1,MH726394.1,"Porcine epidemic diarrhea virus isolate GDS31, complete genome",08-Dec-2015,['China'],28038,Sus scrofa,2091.0,190.0909090909091
186,MH726393.1,MH726393.1,"Porcine epidemic diarrhea virus isolate GDS14, complete genome",10-Mar-2011,['China'],28038,Sus scrofa,2196.0,183.0
187,MH726392.1,MH726392.1,"Porcine epidemic diarrhea virus isolate GDS44, complete genome",02-Jul-2013,['China'],28038,Sus scrofa,2268.0,174.46153846153845
188,MH726391.1,MH726391.1,"Porcine epidemic diarrhea virus isolate GDS15, complete genome",15-Jul-2012,['China'],28038,Sus scrofa,1950.0,243.75
189,MH726390.1,MH726390.1,"Porcine epidemic diarrhea virus isolate GDS40, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,2099.0,209.9
190,MH726389.1,MH726389.1,"Porcine epidemic diarrhea virus isolate GDS39, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,2045.0,292.14285714285717
191,MH726388.1,MH726388.1,"Porcine epidemic diarrhea virus isolate GDS36, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,2099.0,209.9
192,MH726387.1,MH726387.1,"Porcine epidemic diarrhea virus isolate GDS12, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,2045.0,204.5
193,MH726386.1,MH726386.1,"Porcine epidemic diarrhea virus isolate GDS16, complete genome",25-May-2011,['China'],28038,Sus scrofa,2094.0,232.66666666666666
194,MH726385.1,MH726385.1,"Porcine epidemic diarrhea virus isolate GDS08, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,2140.0,194.54545454545453
195,MH726384.1,MH726384.1,"Porcine epidemic diarrhea virus isolate GDS06, complete genome",10-Feb-2011,['China'],28038,Sus scrofa,2025.0,184.0909090909091
196,MH726383.1,MH726383.1,"Porcine epidemic diarrhea virus isolate GDS50, complete genome",27-Feb-2017,['China'],28038,Sus scrofa,1975.0,179.54545454545453
197,MH726382.1,MH726382.1,"Porcine epidemic diarrhea virus isolate GDS47, complete genome",18-May-2016,['China'],28038,Sus scrofa,1989.0,165.75
198,MH726381.1,MH726381.1,"Porcine epidemic diarrhea virus isolate GDS43, complete genome",06-May-2015,['China'],28038,Sus scrofa,1957.0,195.7
199,MH726380.1,MH726380.1,"Porcine epidemic diarrhea virus isolate GDS27, complete genome",06-Jun-2014,['China'],28038,Sus scrofa,1950.0,216.66666666666666
200,MH726379.1,MH726379.1,"Porcine epidemic diarrhea virus isolate GDS33, complete genome",28-Jul-2014,['China'],28038,Sus scrofa,1689.0,211.125
201,MH726378.1,MH726378.1,"Porcine epidemic diarrhea virus isolate GDS34, complete genome",28-Jul-2014,['China'],28038,Sus scrofa,1689.0,211.125
202,MH726377.1,MH726377.1,"Porcine epidemic diarrhea virus isolate GDS29, complete genome",11-Jul-2014,['China'],28038,Sus scrofa,1689.0,211.125
203,MH726376.1,MH726376.1,"Porcine epidemic diarrhea virus isolate GDS18, complete genome",24-Mar-2014,['China'],28038,Sus scrofa,2215.0,105.47619047619048
204,MH726375.1,MH726375.1,"Porcine epidemic diarrhea virus isolate GDS19, complete genome",04-Jun-2012,['China'],28038,Sus scrofa,2396.0,140.94117647058823
205,MH726374.1,MH726374.1,"Porcine epidemic diarrhea virus isolate GDS11, complete genome",07-Jun-2014,['China'],28038,Sus scrofa,2204.0,169.53846153846155
206,MH726373.1,MH726373.1,"Porcine epidemic diarrhea virus isolate GDS13, complete genome",15-Jun-2012,['China'],28038,Sus scrofa,2201.0,157.21428571428572
207,MH726372.1,MH726372.1,"Porcine epidemic diarrhea virus isolate GDS28, complete genome",13-Dec-2012,['China'],28038,Sus scrofa,2123.0,212.3
208,MH726371.1,MH726371.1,"Porcine epidemic diarrhea virus isolate GDS21, complete genome",09-Jan-2014,['China'],28038,Sus scrofa,1983.0,220.33333333333334
209,MH726370.1,MH726370.1,"Porcine epidemic diarrhea virus isolate GDS07, complete genome",12-Mar-2014,['China'],28038,Sus scrofa,2002.0,222.44444444444446
210,MH726369.1,MH726369.1,"Porcine epidemic diarrhea virus isolate GDS30, complete genome",21-Aug-2014,['China'],28038,Sus scrofa,2052.0,171.0
211,MH726368.1,MH726368.1,"Porcine epidemic diarrhea virus isolate GDS22, complete genome",23-Sep-2012,['China'],28038,Sus scrofa,2075.0,259.375
212,MH726367.1,MH726367.1,"Porcine epidemic diarrhea virus isolate GDS26, complete genome",17-Sep-2012,['China'],28038,Sus scrofa,2375.0,237.5
213,MH726366.1,MH726366.1,"Porcine epidemic diarrhea virus isolate GDS24, complete genome",04-Jun-2012,['China'],28038,Sus scrofa,2301.0,328.7142857142857
214,MH726365.1,MH726365.1,"Porcine epidemic diarrhea virus isolate GDS25, complete genome",15-Jan-2013,['China'],28038,Sus scrofa,2152.0,215.2
215,MH726364.1,MH726364.1,"Porcine epidemic diarrhea virus isolate GDS17, complete genome",13-Dec-2012,['China'],28038,Sus scrofa,2147.0,214.7
216,MH726363.1,MH726363.1,"Porcine epidemic diarrhea virus isolate GDS20, complete genome",22-Jun-2012,['China'],28038,Sus scrofa,2175.0,197.72727272727272
217,MH726362.1,MH726362.1,"Porcine epidemic diarrhea virus isolate GDS05, complete genome",08-Feb-2012,['China'],28038,Sus scrofa,2179.0,198.0909090909091
218,MK690502.1,MK690502.1,"Porcine epidemic diarrhea virus isolate HM2017, complete genome",Mar-2016,['China: Heilongjiang'],28035,Sus scrofa,1972.0,123.25
219,MK558089.1,MK558089.1,"Porcine epidemic diarrhea virus strain SF4017, complete genome",04-Apr-2017,['Philippines: Cagayan'],28029,Sus scrofa,2369.0,131.61111111111111
220,MK409659.1,MK409659.1,"Porcine epidemic diarrhea virus isolate ZJ15XS0101-P120, complete genome",16-Jun-2016,['China'],28060,pig,1784.0,162.1818181818182
221,MK409658.1,MK409658.1,"Porcine epidemic diarrhea virus isolate ZJ15XS0101-P35, complete genome",23-Feb-2016,['China'],28067,pig,1753.0,175.3
222,MK409657.1,MK409657.1,"Porcine epidemic diarrhea virus isolate ZJ15XS0101-P16, complete genome",31-Jan-2016,['China'],28067,pig,1753.0,175.3
223,MN037494.1,MN037494.1,"Porcine epidemic diarrhea virus strain WHLL, complete genome",2017-04-18,['China'],28070,porcine,2362.0,337.42857142857144
224,MK841495.1,MK841495.1,"Porcine epidemic diarrhea virus isolate PEDV YZ, complete genome",Sep-2016,['China'],28038,porcine,2355.0,181.15384615384616
225,MK841494.1,MK841494.1,"Porcine epidemic diarrhea virus isolate PEDV SH, complete genome",Oct-2016,['China'],28002,porcine,2321.0,211.0
226,MK482397.1,MK482397.1,"Porcine epidemic diarrhea virus isolate KNU-1830, complete genome",Nov-2018,['South Korea'],28023,Sus scrofa,2815.0,140.75
227,MK482396.1,MK482396.1,"Porcine epidemic diarrhea virus isolate KNU-1829, complete genome",Nov-2018,['South Korea'],28023,Sus scrofa,2815.0,140.75
228,MK559456.1,MK559456.1,"Porcine epidemic diarrhea virus isolate Aram-P29-CA, complete genome",2018,['South Korea'],28027,pig,2817.0,156.5
229,MK559455.1,MK559455.1,"Porcine epidemic diarrhea virus isolate Aram-P5, complete genome",2014,['South Korea'],28027,pig,2817.0,156.5
230,MK559454.1,MK559454.1,"Porcine epidemic diarrhea virus isolate Aram-feces, complete genome",2014,['South Korea'],28027,pig,2817.0,156.5
231,MH593900.1,MH593900.1,"Porcine epidemic diarrhea virus strain S236, complete genome",20-Mar-2018,['Hungary'],28009,swine,2686.0,268.6
232,MK138353.1,MK138353.1,"Porcine epidemic diarrhea virus strain G2, complete genome",2016,['China'],28030,pig,2384.0,119.2
233,MH891590.1,MH891590.1,"Porcine epidemic diarrhea virus isolate S10, complete genome",06-Feb-2018,['South Korea'],28024,pig,2604.0,130.2
234,MH891589.1,MH891589.1,"Porcine epidemic diarrhea virus isolate S6, complete genome",19-Jan-2018,['South Korea'],28024,pig,2618.0,130.9
235,MH891588.1,MH891588.1,"Porcine epidemic diarrhea virus isolate Y178, complete genome",21-Feb-2017,['South Korea'],28024,pig,2867.0,159.27777777777777
236,MH891587.1,MH891587.1,"Porcine epidemic diarrhea virus isolate S100, complete genome",19-Apr-2018,['South Korea'],28024,pig,2724.0,129.71428571428572
237,MH891586.1,MH891586.1,"Porcine epidemic diarrhea virus isolate S97, complete genome",18-Apr-2018,['South Korea'],28024,pig,2726.0,136.3
238,MH891585.1,MH891585.1,"Porcine epidemic diarrhea virus isolate S14, complete genome",07-Feb-2018,['South Korea: Seoul'],28027,pig,2734.0,151.88888888888889
239,MH891584.1,MH891584.1,"Porcine epidemic diarrhea virus isolate S12, complete genome",06-Feb-2018,['South Korea: Seoul'],28027,pig,2785.0,121.08695652173913
240,MH910099.1,MH910099.1,"UNVERIFIED: Porcine epidemic diarrhea virus isolate JS-2013, complete genome",02-Jan-2013,['China'],28035,pig,2663.0,156.64705882352942
241,MK140814.1,MK140814.1,"Porcine epidemic diarrhea virus isolate CH/TP-4-4/2018, complete genome",2018,['China'],28036,Tibetan pig,2398.0,342.57142857142856
242,MK140813.1,MK140813.1,"Porcine epidemic diarrhea virus isolate CH/TP-4-3/2018, complete genome",2018,['China'],28026,Tibetan pig,2640.0,264.0
243,MK140812.1,MK140812.1,"Porcine epidemic diarrhea virus isolate CH/TP-3-1/2018, complete genome",2018,['China'],28022,Tibetan pig,2829.0,157.16666666666666
244,MK140811.1,MK140811.1,"Porcine epidemic diarrhea virus isolate CH/TP-2-2/2018, complete genome",2018,['China'],28024,Tibetan pig,3116.0,100.51612903225806
245,MK606369.1,MK606369.1,"Porcine epidemic diarrhea virus isolate CH-HB2-2018, complete genome",06-Aug-2018,['China: Hebei'],28038,Sus_scrofa,2029.0,169.08333333333334
246,MK606368.1,MK606368.1,"Porcine epidemic diarrhea virus isolate CH-HB1-2018, complete genome",24-Jun-2018,['China: Hebei'],28038,Sus_scrofa,2130.0,177.5
247,MK138516.1,MK138516.1,"Porcine epidemic diarrhea virus strain V7-HB2018, complete genome",09-Mar-2018,['China'],28034,piglet,2779.0,138.95
248,MK032692.1,MK032692.1,"Porcine epidemic diarrhea virus isolate KNU-1818, complete genome",Apr-2018,['South Korea'],28035,pig,2835.0,202.5
249,MK032691.1,MK032691.1,"Porcine epidemic diarrhea virus isolate KNU-1817, complete genome",Apr-2018,['South Korea'],28038,pig,2278.0,227.8
250,MK032690.1,MK032690.1,"Porcine epidemic diarrhea virus isolate KNU-1816, complete genome",Apr-2018,['South Korea'],28050,pig,2910.0,323.3333333333333
251,MK032689.1,MK032689.1,"Porcine epidemic diarrhea virus isolate KNU-1815, complete genome",Mar-2018,['South Korea'],28029,pig,2673.0,148.5
252,MK392335.1,MK392335.1,"Porcine epidemic diarrhea virus isolate LW/L, complete genome",Feb-2010,['China'],28029,pig,2397.0,114.14285714285714
253,MH243319.1,MH243319.1,"Porcine epidemic diarrhea virus isolate KNU-1807, complete genome",Mar-2018,['South Korea'],28017,pig,3436.0,190.88888888888889
254,MH243318.1,MH243318.1,"Porcine epidemic diarrhea virus isolate KNU-1806, complete genome",Mar-2018,['South Korea'],28038,pig,2689.0,244.45454545454547
255,MH243316.1,MH243316.1,"Porcine epidemic diarrhea virus isolate KNU-1804, complete genome",Mar-2018,['South Korea'],28038,pig,2092.0,123.05882352941177
256,MA741913.1,MA741913.1,JP 2017511328-A/8: PORCINE EPIDEMIC DIARRHEA VIRUS VACCINE,31-JAN-2019,,28038,,2615.0,153.8235294117647
257,MA741912.1,MA741912.1,JP 2017511328-A/7: PORCINE EPIDEMIC DIARRHEA VIRUS VACCINE,31-JAN-2019,,28039,,2322.0,290.25
258,MA741906.1,MA741906.1,JP 2017511328-A/1: PORCINE EPIDEMIC DIARRHEA VIRUS VACCINE,31-JAN-2019,,27995,,2601.0,144.5
259,MK288006.1,MK288006.1,"Porcine epidemic diarrhea virus isolate FJzz1, complete genome",22-May-2011,['China'],28035,,2425.0,220.45454545454547
260,MK250953.1,MK250953.1,"Porcine epidemic diarrhea virus strain ZJ/ZX2018-C10, complete genome",Feb-2018,['China'],28035,Sus scrofa,2425.0,220.45454545454547
261,MH748550.1,MH748550.1,"Porcine epidemic diarrhea virus strain PEDV JS-A, complete genome",10-Nov-2017,['China'],28045,Sus scrofa,2210.0,157.85714285714286
262,MH581489.1,MH581489.1,"Porcine epidemic diarrhea virus isolate CH/HBTS/2017, complete genome",20-Jul-2017,['China'],28066,porcine,2372.0,107.81818181818181
263,MH117940.1,MH117940.1,"Porcine epidemic diarrhea virus isolate SDSX16, complete genome",Mar-2016,['China'],28036,Sus scrofa,2795.0,147.10526315789474
264,MH056658.1,MH056658.1,"Porcine epidemic diarrhea virus strain JSX2014, complete genome",2014,['China'],28015,porcine,2249.0,173.0
265,MH056657.1,MH056657.1,"Porcine epidemic diarrhea virus strain JSX2014/ATT, complete genome",23-DEC-2018,,28031,,2373.0,148.3125
266,MH061343.1,MH061343.1,"Porcine epidemic diarrhea virus strain CH/SCMY/2018, complete genome",29-Jan-2018,"['China:Sichuan,Mianyang']",28026,porcine,1749.0,159.0
267,MH061342.1,MH061342.1,"Porcine epidemic diarrhea virus strain CH/SCZJ/2018, complete genome",06-Feb-2018,"['China:Sichuan,Zhongjiang']",28038,porcine,2224.0,247.11111111111111
268,MH061341.1,MH061341.1,"Porcine epidemic diarrhea virus strain CH/SCLS/2018, complete genome",12-Jan-2018,"['China:Sichuan, Leshan']",28035,porcine,2554.0,141.88888888888889
269,MH061340.1,MH061340.1,"Porcine epidemic diarrhea virus strain CH/SCZY103/2017, complete genome",01-Dec-2017,"['China:Sichuan,Ziyang']",28038,porcine,1693.0,241.85714285714286
270,MH061339.1,MH061339.1,"Porcine epidemic diarrhea virus strain CH/SCAZ10/2017, complete genome",27-Nov-2017,"['China:Sichuan, Anzhou']",28035,porcine,2322.0,154.8
271,MH061338.1,MH061338.1,"Porcine epidemic diarrhea virus strain CH/SCZY44/2017, complete genome",09-Sep-2017,"['China:Sichuan,Ziyang']",28026,porcine,2004.0,117.88235294117646
272,MH061337.1,MH061337.1,"Porcine epidemic diarrhea virus strain CH/SCZG/2017, complete genome",05-Jan-2017,"['China:Sichuan, Zigong']",28035,Porcine,2704.0,208.0
273,MH061336.1,MH061336.1,"Porcine epidemic diarrhea virus strain CH/SCGA/2017, complete genome",05-Jan-2017,['China:Sichuan'],28029,porcine,2791.0,155.05555555555554
274,MG983755.1,MG983755.1,"Porcine epidemic diarrhea virus strain GDgh, complete genome",24-NOV-2018,,28067,,2611.0,124.33333333333333
275,MG546690.1,MG546690.1,"Porcine epidemic diarrhea virus strain CH/BJ11/2016, complete genome",Nov-2016,['China: Beijing'],28035,,2105.0,263.125
276,MG546689.1,MG546689.1,UNVERIFIED: Porcine epidemic diarrhea virus strain CH/HB9/2016 genomic sequence,Sep-2016,['China: Hebei'],28035,,1902.0,237.75
277,MG546688.1,MG546688.1,UNVERIFIED: Porcine epidemic diarrhea virus strain CH/BJ2/2016 genomic sequence,Feb-2016,['China: Beijing'],28038,,2127.0,236.33333333333334
278,MG546687.1,MG546687.1,"Porcine epidemic diarrhea virus strain CH/BJ9/2015, complete genome",Sep-2015,['China: Beijing'],28038,,2349.0,261.0
279,MH708895.1,MH708895.1,"Porcine epidemic diarrhea virus isolate FJ2011, complete genome",18-Jan-2011,['China'],28033,piglet,2300.0,255.55555555555554
280,LQ905109.1,LQ905109.1,Sequence 1 from Patent EP3380494,11-OCT-2018,,28038,,2615.0,153.8235294117647
281,MH708243.1,MH708243.1,"Porcine epidemic diarrhea virus strain H11-SD2017, complete genome",01-Sep-2017,['China'],28042,pig,2343.0,130.16666666666666
282,MF807952.1,MF807952.1,"Porcine epidemic diarrhea virus strain B5-HB2017, complete genome",17-Feb-2017,['China'],28046,piglet,1885.0,188.5
283,MF807951.1,MF807951.1,"Porcine epidemic diarrhea virus strain C3-HB2017, complete genome",19-Feb-2017,['China'],28035,piglet,2092.0,149.42857142857142
284,NC_003436.1,NC_003436.1,"Porcine epidemic diarrhea virus, complete genome",13-AUG-2018,,28033,,2296.0,191.33333333333334
285,MA347679.1,MA347679.1,JP 2018507691-A/41: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27886,,2705.0,142.3684210526316
286,MA347678.1,MA347678.1,JP 2018507691-A/40: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28002,,2908.0,103.85714285714286
287,MA347677.1,MA347677.1,JP 2018507691-A/39: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28004,,2542.0,105.91666666666667
288,MA347676.1,MA347676.1,JP 2018507691-A/38: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2714.0,246.72727272727272
289,MA347675.1,MA347675.1,JP 2018507691-A/37: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2712.0,226.0
290,MA347674.1,MA347674.1,JP 2018507691-A/36: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2712.0,226.0
291,MA347673.1,MA347673.1,JP 2018507691-A/35: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2712.0,226.0
292,MA347672.1,MA347672.1,JP 2018507691-A/34: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2806.0,311.77777777777777
293,MA347671.1,MA347671.1,JP 2018507691-A/33: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2806.0,311.77777777777777
294,MA347670.1,MA347670.1,JP 2018507691-A/32: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2408.0,200.66666666666666
295,MA347669.1,MA347669.1,JP 2018507691-A/31: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28026,,2709.0,135.45
296,MA347668.1,MA347668.1,JP 2018507691-A/30: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,2677.0,121.68181818181819
297,MA347667.1,MA347667.1,JP 2018507691-A/29: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27954,,2973.0,148.65
298,MA347666.1,MA347666.1,JP 2018507691-A/28: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27973,,2861.0,178.8125
299,MA347665.1,MA347665.1,JP 2018507691-A/27: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27973,,2861.0,178.8125
300,MA347664.1,MA347664.1,JP 2018507691-A/26: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,2778.0,146.21052631578948
301,MA347663.1,MA347663.1,JP 2018507691-A/25: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27973,,2861.0,178.8125
302,MA347662.1,MA347662.1,JP 2018507691-A/24: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2630.0,154.7058823529412
303,MA347661.1,MA347661.1,JP 2018507691-A/23: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2615.0,153.8235294117647
304,MA347660.1,MA347660.1,JP 2018507691-A/22: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2806.0,311.77777777777777
305,MA347659.1,MA347659.1,JP 2018507691-A/21: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27954,,2973.0,148.65
306,MA347658.1,MA347658.1,JP 2018507691-A/20: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28025,,2829.0,113.16
307,MA347657.1,MA347657.1,JP 2018507691-A/19: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28025,,2829.0,113.16
308,MA347656.1,MA347656.1,JP 2018507691-A/18: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28025,,2829.0,113.16
309,MA347655.1,MA347655.1,JP 2018507691-A/17: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28024,,2881.0,137.1904761904762
310,MA347654.1,MA347654.1,JP 2018507691-A/16: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,2782.0,146.42105263157896
311,MA347653.1,MA347653.1,JP 2018507691-A/15: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28025,,2829.0,113.16
312,MA347652.1,MA347652.1,JP 2018507691-A/14: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,2782.0,146.42105263157896
313,MA347651.1,MA347651.1,JP 2018507691-A/13: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2630.0,154.7058823529412
314,MA347650.1,MA347650.1,JP 2018507691-A/12: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2406.0,141.52941176470588
315,MA347649.1,MA347649.1,JP 2018507691-A/11: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28037,,2811.0,127.77272727272727
316,MA347648.1,MA347648.1,JP 2018507691-A/10: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,27937,,3120.0,107.58620689655173
317,MA347647.1,MA347647.1,JP 2018507691-A/9: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28038,,2806.0,311.77777777777777
318,MA347646.1,MA347646.1,JP 2018507691-A/8: PORCINE EPIDEMIC DIARRHEA VIRUS STRAINS AND IMMUNOGENIC COMPOSITIONS THEREFROM,31-JUL-2018,,28029,,2782.0,146.42105263157896
319,MH107322.1,MH107322.1,"Porcine epidemic diarrhea virus isolate GDS23, complete genome",05-Nov-2012,['China'],28038,Sus scrofa,2248.0,140.5
320,MH107321.1,MH107321.1,"Porcine epidemic diarrhea virus isolate GDS10, complete genome",16-Jan-2013,['China'],28041,Sus scrofa,2135.0,194.0909090909091
321,LT906620.1,LT906620.1,"Porcine epidemic diarrhea virus isolate CV777 genome assembly, complete genome: monopartite",15-JUN-2018,,28017,,2313.0,128.5
322,LT906582.1,LT906582.1,"Porcine epidemic diarrhea virus isolate Br1_87 genome assembly, complete genome: monopartite",15-JUN-2018,,28061,,2243.0,93.45833333333333
323,LT906581.1,LT906581.1,"Porcine epidemic diarrhea virus isolate CV777 genome assembly, complete genome: monopartite",15-JUN-2018,,27969,,2068.0,98.47619047619048
324,LT905451.1,LT905451.1,"Porcine epidemic diarrhea virus isolate CV777 genome assembly, complete genome: monopartite",15-JUN-2018,,27945,,2342.0,97.58333333333333
